n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
4.0,2.0,0.0,10.0,29.0,4.0,0.0,10.0,3.0,0.666666667,133.0,1.0,0.0,0.6,0.666666667,0.0,0.0,32.0,6.0,1.75,-1.0
4.0,2.0,0.0,8.0,29.0,4.0,0.0,8.0,3.0,0.666666667,141.0,1.0,0.0,0.6,0.666666667,0.0,0.0,34.0,6.0,1.75,-1.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-1.0
4.0,1.0,0.0,7.0,7.0,4.0,1.0,6.0,2.0,0.666666667,30.0,1.0,1.0,0.0,0.5,0.0,0.0,6.25,2.0,0.75,-1.0
5.0,1.0,0.0,11.0,28.0,8.0,1.0,10.0,3.0,0.25,122.0,1.0,0.0,0.0,0.3125,0.0,0.0,23.2,6.0,1.8,-1.0
4.0,2.0,0.0,7.0,19.0,2.0,0.0,7.0,3.0,0.666666667,66.0,1.0,0.0,0.6,0.666666667,0.0,0.0,14.75,3.0,1.0,-1.0
2.0,2.0,7.0,14.0,15.0,1.0,7.0,7.0,1.0,2.0,46.0,0.0,0.0,0.75,0.5,0.0,0.0,22.0,3.0,1.5,-1.0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,3.0,0.0,7.0,15.0,3.0,0.0,7.0,3.0,2.0,46.0,0.0,0.0,0.777777778,0.555555556,0.0,0.0,14.33333333,3.0,1.3333,-1.0
2.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,2.0,0.0,57.0,0.0,0.0,0.0,0.625,0.0,0.0,26.0,1.0,0.5,-1.0
3.0,2.0,0.0,8.0,19.0,3.0,0.0,8.0,3.0,2.0,88.0,0.0,0.0,0.75,0.555555556,0.0,0.0,28.33333333,8.0,3.0,-1.0
3.0,1.0,0.0,11.0,35.0,1.0,0.0,11.0,2.0,0.625,200.0,1.0,0.0,0.0,0.666666667,0.0,0.0,64.33333333,11.0,3.6667,-1.0
3.0,2.0,0.0,8.0,24.0,3.0,0.0,8.0,3.0,2.0,114.0,0.0,0.0,0.75,0.555555556,0.0,0.0,37.0,7.0,2.6667,-1.0
4.0,1.0,0.0,11.0,23.0,2.0,1.0,10.0,2.0,0.583333333,101.0,1.0,0.0,0.0,0.333333333,0.0,0.0,23.25,4.0,1.25,-1.0
4.0,1.0,0.0,12.0,25.0,2.0,2.0,10.0,2.0,0.5,145.0,1.0,0.0,0.0,0.333333333,0.0,0.0,34.75,12.0,3.5,-1.0
14.0,1.0,0.0,3.0,15.0,0.0,3.0,0.0,14.0,0.723076923,126.0,0.6,0.0,0.0,0.446428571,0.0,0.0,7.642857143,4.0,1.4286,-1.0
3.0,2.0,0.0,11.0,31.0,3.0,0.0,11.0,3.0,2.0,225.0,0.0,0.0,0.75,0.555555556,0.0,0.0,74.0,13.0,4.6667,-1.0
4.0,2.0,0.0,6.0,16.0,2.0,0.0,6.0,3.0,1.047619048,97.0,1.0,0.0,0.6,0.666666667,0.0,0.0,21.5,7.0,2.0,-1.0
6.0,1.0,0.0,10.0,13.0,15.0,0.0,10.0,6.0,2.0,35.0,0.0,0.0,0.0,0.361111111,0.0,0.0,4.833333333,1.0,0.8333,-1.0
27.0,3.0,0.0,11.0,90.0,349.0,1.0,11.0,26.0,1.030769231,845.0,1.0,0.0,0.619047619,0.164835165,1.0,2.0,29.74074074,11.0,1.6296,-1.0
11.0,1.0,0.0,16.0,45.0,11.0,3.0,13.0,10.0,0.616666667,250.0,1.0,3.0,0.0,0.316666667,0.0,0.0,21.18181818,14.0,2.3636,-1.0
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1.0
2.0,3.0,0.0,8.0,4.0,1.0,6.0,2.0,2.0,2.0,9.0,0.0,0.0,0.956521739,0.75,0.0,0.0,3.5,1.0,0.5,-1.0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,2.0,0.0,4.0,8.0,4.0,0.0,4.0,3.0,0.666666667,27.0,1.0,0.0,0.6,0.666666667,0.0,0.0,5.5,1.0,0.5,-1.0
15.0,2.0,1.0,14.0,53.0,61.0,3.0,11.0,11.0,0.8,307.0,1.0,2.0,0.277777778,0.333333333,1.0,1.0,19.13333333,18.0,2.6,-1.0
6.0,1.0,0.0,10.0,21.0,3.0,2.0,8.0,5.0,1.0,232.0,1.0,0.0,0.0,0.6,0.0,0.0,37.0,10.0,4.5,-1.0
4.0,2.0,0.0,10.0,28.0,2.0,0.0,10.0,3.0,0.666666667,260.0,1.0,0.0,0.6,0.666666667,0.0,0.0,62.75,19.0,5.0,-1.0
4.0,2.0,0.0,9.0,36.0,2.0,0.0,9.0,3.0,0.866666667,371.0,1.0,0.0,0.6,0.666666667,0.0,0.0,89.25,23.0,6.0,1.0
6.0,1.0,0.0,17.0,32.0,11.0,1.0,16.0,2.0,1.044444444,242.0,0.777777778,1.0,0.0,0.333333333,0.0,0.0,37.83333333,13.0,2.8333,1.0
17.0,3.0,0.0,11.0,39.0,52.0,2.0,9.0,17.0,0.794642857,535.0,1.0,3.0,0.578947368,0.218487395,1.0,3.0,30.05882353,21.0,2.5294,1.0
9.0,1.0,0.0,10.0,30.0,6.0,7.0,5.0,5.0,0.671875,235.0,0.125,0.0,0.0,0.34375,0.0,0.0,24.22222222,3.0,1.1111,1.0
5.0,1.0,0.0,22.0,66.0,4.0,2.0,20.0,4.0,0.25,493.0,1.0,0.0,0.0,0.416666667,0.0,0.0,96.8,1.0,0.6,1.0
20.0,2.0,0.0,31.0,107.0,104.0,3.0,29.0,14.0,0.872807018,844.0,0.833333333,1.0,0.40625,0.185,0.0,0.0,40.6,39.0,3.5,1.0
15.0,1.0,18.0,23.0,33.0,7.0,18.0,5.0,5.0,0.476190476,229.0,1.0,0.0,0.0,0.380952381,0.0,0.0,14.06666667,4.0,2.3333,1.0
9.0,1.0,0.0,11.0,45.0,22.0,0.0,11.0,6.0,0.75,351.0,1.0,0.0,0.0,0.4,0.0,0.0,37.77777778,1.0,0.7778,1.0
50.0,1.0,0.0,46.0,108.0,697.0,27.0,20.0,48.0,0.871985158,976.0,0.909090909,2.0,0.0,0.135007849,0.0,0.0,18.3,8.0,2.1,1.0
4.0,2.0,0.0,11.0,23.0,4.0,1.0,11.0,1.0,0.666666667,117.0,1.0,1.0,0.818181818,0.444444444,1.0,2.0,28.0,6.0,1.75,1.0
5.0,3.0,0.0,20.0,51.0,0.0,4.0,16.0,5.0,0.0,319.0,1.0,1.0,0.818181818,0.666666667,2.0,3.0,62.6,23.0,6.4,1.0
4.0,1.0,0.0,9.0,14.0,0.0,3.0,6.0,3.0,0.5,89.0,1.0,0.0,0.0,0.583333333,0.0,0.0,20.75,5.0,1.75,1.0
3.0,1.0,0.0,9.0,15.0,1.0,1.0,8.0,2.0,0.5,50.0,1.0,0.0,0.0,0.5,0.0,0.0,15.33333333,3.0,1.0,1.0
10.0,2.0,0.0,15.0,39.0,0.0,2.0,13.0,9.0,0.5,210.0,1.0,0.0,0.590909091,0.242857143,0.0,0.0,19.8,9.0,1.9,1.0
2.0,3.0,0.0,5.0,30.0,1.0,3.0,3.0,1.0,2.0,183.0,0.0,0.0,0.962962963,0.666666667,2.0,5.0,90.5,9.0,4.5,1.0
3.0,1.0,0.0,5.0,7.0,1.0,1.0,4.0,3.0,0.5,40.0,1.0,2.0,0.0,0.5,0.0,0.0,11.66666667,3.0,1.0,1.0
3.0,3.0,0.0,7.0,16.0,3.0,2.0,5.0,3.0,2.0,70.0,0.0,0.0,0.916666667,0.833333333,1.0,2.0,22.33333333,8.0,3.0,1.0
8.0,2.0,0.0,8.0,32.0,0.0,2.0,6.0,8.0,0.571428571,219.0,1.0,2.0,0.65,0.375,0.0,0.0,26.0,15.0,2.625,1.0
3.0,4.0,0.0,83.0,6.0,3.0,83.0,0.0,3.0,1.5,17.0,1.0,0.0,1.0,0.777777778,0.0,0.0,4.333333333,0.0,0.0,1.0
25.0,2.0,0.0,26.0,87.0,168.0,2.0,24.0,22.0,0.854166667,753.0,1.0,1.0,0.351351351,0.188,0.0,0.0,28.64,16.0,1.6,1.0
8.0,2.0,2.0,12.0,60.0,12.0,4.0,9.0,1.0,0.75,709.0,0.0,0.0,0.333333333,0.678571429,0.0,0.0,86.125,23.0,5.0,1.0
7.0,1.0,0.0,8.0,43.0,15.0,1.0,7.0,2.0,0.166666667,245.0,1.0,0.0,0.0,0.4,0.0,0.0,33.85714286,12.0,2.2857,1.0
2.0,2.0,0.0,13.0,16.0,1.0,1.0,13.0,1.0,2.0,88.0,0.0,0.0,0.857142857,0.75,1.0,2.0,43.0,6.0,3.0,1.0
8.0,1.0,0.0,7.0,18.0,8.0,3.0,4.0,7.0,0.714285714,79.0,1.0,1.0,0.0,0.314285714,0.0,0.0,8.5,3.0,1.125,1.0
7.0,1.0,0.0,7.0,42.0,9.0,3.0,4.0,4.0,0.333333333,558.0,1.0,0.0,0.0,0.3,0.0,0.0,78.57142857,12.0,3.2857,1.0
