n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
3.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,3.0,0.5,14.0,1.0,0.0,0.0,0.666666667,0.0,0.0,3.333333333,1.0,0.6667,-1.0
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
11.0,1.0,0.0,6.0,19.0,1.0,5.0,2.0,11.0,0.45,67.0,1.0,1.0,0.0,0.318181818,0.0,0.0,4.909090909,1.0,0.9091,-1.0
23.0,2.0,0.0,7.0,33.0,213.0,4.0,3.0,15.0,0.966403162,284.0,0.47826087,2.0,0.375,0.239130435,0.0,0.0,10.34782609,5.0,1.4348,-1.0
5.0,1.0,0.0,7.0,26.0,4.0,1.0,6.0,3.0,0.0,158.0,1.0,0.0,0.0,0.525,0.0,0.0,30.2,4.0,1.8,-1.0
4.0,1.0,0.0,2.0,6.0,6.0,1.0,1.0,3.0,1.0,23.0,0.0,1.0,0.0,0.666666667,0.0,0.0,4.5,2.0,0.75,-1.0
45.0,4.0,0.0,13.0,113.0,814.0,1.0,0.0,45.0,0.943722944,636.0,1.0,0.0,0.603603604,0.306666667,3.0,5.0,12.66666667,2.0,1.0,-1.0
4.0,1.0,3.0,7.0,5.0,0.0,7.0,0.0,4.0,1.0,32.0,0.25,0.0,0.0,0.5,0.0,0.0,6.0,1.0,0.5,-1.0
2.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1.0
8.0,1.0,0.0,12.0,29.0,0.0,7.0,5.0,8.0,0.0,126.0,1.0,1.0,0.0,0.416666667,0.0,0.0,14.625,1.0,0.875,-1.0
7.0,4.0,0.0,2.0,20.0,21.0,1.0,1.0,7.0,2.0,67.0,0.0,0.0,0.910447761,0.571428571,2.0,2.0,8.571428571,2.0,1.0,-1.0
13.0,4.0,0.0,4.0,35.0,68.0,0.0,0.0,12.0,0.833333333,194.0,1.0,0.0,0.848101266,0.487179487,0.0,0.0,13.53846154,3.0,1.0769,-1.0
2.0,1.0,0.0,2.0,8.0,1.0,2.0,0.0,1.0,2.0,49.0,0.0,0.0,0.0,0.5,0.0,0.0,23.5,4.0,2.0,-1.0
4.0,1.0,0.0,5.0,22.0,6.0,3.0,2.0,3.0,2.0,100.0,0.0,0.0,0.0,0.416666667,0.0,0.0,24.0,3.0,2.0,-1.0
4.0,1.0,0.0,24.0,104.0,0.0,2.0,22.0,3.0,0.333333333,763.0,1.0,2.0,0.0,0.375,0.0,0.0,189.25,1.0,0.75,-1.0
54.0,2.0,0.0,17.0,137.0,1241.0,7.0,0.0,16.0,0.943951165,1589.0,1.0,1.0,0.277777778,0.205450734,0.0,0.0,27.7962963,5.0,1.2037,-1.0
5.0,3.0,0.0,4.0,9.0,2.0,1.0,3.0,5.0,0.85,61.0,0.8,0.0,0.777777778,0.333333333,0.0,0.0,10.2,1.0,0.8,-1.0
10.0,1.0,0.0,20.0,61.0,45.0,6.0,16.0,9.0,2.0,192.0,0.0,0.0,0.0,0.166666667,0.0,0.0,18.2,3.0,1.7,-1.0
17.0,1.0,0.0,6.0,39.0,110.0,2.0,4.0,17.0,0.09375,165.0,1.0,1.0,0.0,0.344537815,0.0,0.0,8.588235294,2.0,1.0588,-1.0
13.0,1.0,0.0,19.0,77.0,0.0,4.0,15.0,12.0,0.25,1090.0,1.0,1.0,0.0,0.253846154,0.0,0.0,82.76923077,14.0,2.8462,-1.0
5.0,1.0,0.0,9.0,20.0,2.0,3.0,6.0,5.0,0.625,89.0,1.0,1.0,0.0,0.533333333,0.0,0.0,16.4,2.0,1.2,-1.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
2.0,2.0,0.0,8.0,3.0,0.0,5.0,3.0,2.0,0.0,14.0,1.0,1.0,0.8,0.625,0.0,0.0,5.5,1.0,0.5,-1.0
30.0,1.0,0.0,37.0,68.0,345.0,30.0,9.0,27.0,0.773399015,513.0,1.0,3.0,0.0,0.18226601,0.0,0.0,15.86666667,5.0,1.6,-1.0
30.0,1.0,0.0,27.0,78.0,267.0,16.0,12.0,30.0,0.873563218,543.0,1.0,1.0,0.0,0.123076923,0.0,0.0,16.8,5.0,1.4667,-1.0
59.0,1.0,0.0,31.0,148.0,0.0,0.0,31.0,57.0,0.017241379,895.0,1.0,1.0,0.0,0.190862196,0.0,0.0,14.15254237,4.0,1.0339,-1.0
17.0,1.0,0.0,6.0,29.0,90.0,2.0,5.0,17.0,0.8125,167.0,1.0,0.0,0.0,0.382352941,0.0,0.0,8.470588235,1.0,0.8824,-1.0
2.0,3.0,0.0,4.0,4.0,0.0,1.0,3.0,2.0,1.6,30.0,0.4,0.0,0.941176471,0.6,0.0,0.0,11.5,1.0,0.5,-1.0
5.0,1.0,0.0,2.0,22.0,8.0,1.0,1.0,5.0,0.5,97.0,1.0,0.0,0.0,0.4,0.0,0.0,18.2,1.0,0.6,-1.0
6.0,1.0,0.0,3.0,14.0,7.0,2.0,2.0,6.0,0.5,63.0,1.0,1.0,0.0,0.4,0.0,0.0,9.166666667,2.0,1.0,-1.0
19.0,6.0,0.0,10.0,62.0,119.0,1.0,0.0,17.0,0.931623932,309.0,1.0,0.0,0.904255319,0.289473684,3.0,4.0,14.57894737,8.0,1.6316,-1.0
3.0,1.0,0.0,5.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.777777778,0.0,0.0,0.0,1.0,1.0,-1.0
6.0,2.0,0.0,3.0,9.0,9.0,2.0,1.0,6.0,0.4,40.0,1.0,0.0,0.791666667,0.666666667,1.0,8.0,5.5,2.0,1.0,-1.0
4.0,1.0,0.0,16.0,79.0,0.0,1.0,15.0,3.0,0.0,435.0,1.0,1.0,0.0,0.5,0.0,0.0,107.5,1.0,0.75,-1.0
10.0,5.0,0.0,9.0,44.0,13.0,0.0,0.0,9.0,0.722222222,176.0,1.0,0.0,0.920353982,0.466666667,2.0,4.0,16.2,1.0,0.9,-1.0
3.0,3.0,0.0,5.0,9.0,0.0,1.0,4.0,3.0,0.833333333,40.0,0.666666667,2.0,0.875,0.5,0.0,0.0,11.33333333,1.0,0.6667,-1.0
3.0,1.0,0.0,6.0,18.0,3.0,2.0,4.0,2.0,2.0,67.0,0.0,0.0,0.0,0.444444444,1.0,1.0,21.33333333,7.0,3.0,-1.0
14.0,1.0,0.0,57.0,32.0,45.0,57.0,0.0,13.0,0.725274725,277.0,0.714285714,0.0,0.0,0.307692308,1.0,1.0,18.28571429,7.0,1.7143,-1.0
4.0,1.0,0.0,22.0,12.0,6.0,22.0,0.0,3.0,2.0,72.0,0.0,0.0,0.0,0.375,0.0,0.0,17.0,2.0,1.5,-1.0
2.0,1.0,0.0,12.0,2.0,1.0,11.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1.0
5.0,1.0,0.0,1.0,22.0,10.0,1.0,0.0,3.0,1.25,103.0,1.0,0.0,0.0,0.2,0.0,0.0,19.2,2.0,1.0,-1.0
10.0,2.0,1.0,6.0,30.0,27.0,3.0,4.0,0.0,0.733333333,290.0,1.0,1.0,0.363636364,0.36,0.0,0.0,27.5,4.0,1.4,-1.0
10.0,2.0,3.0,5.0,21.0,0.0,4.0,1.0,9.0,0.0,84.0,1.0,1.0,0.968253968,0.5,0.0,0.0,7.3,1.0,0.2,-1.0
21.0,1.0,0.0,7.0,22.0,154.0,5.0,2.0,21.0,0.905,141.0,1.0,2.0,0.0,0.18452381,0.0,0.0,5.238095238,1.0,0.9524,-1.0
1.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
20.0,1.0,2.0,4.0,30.0,142.0,2.0,2.0,18.0,0.763157895,183.0,1.0,0.0,0.0,0.5,0.0,0.0,7.95,2.0,1.05,-1.0
19.0,1.0,0.0,8.0,19.0,171.0,8.0,0.0,19.0,2.0,19.0,0.0,0.0,0.0,0.421052632,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,4.0,0.333333333,35.0,1.0,2.0,0.0,0.5,0.0,0.0,7.25,3.0,1.25,-1.0
8.0,2.0,0.0,16.0,52.0,16.0,2.0,0.0,5.0,0.666666667,336.0,1.0,1.0,0.740740741,0.46875,1.0,1.0,40.625,2.0,1.0,-1.0
6.0,1.0,2.0,3.0,7.0,3.0,2.0,1.0,4.0,0.6,36.0,1.0,0.0,0.0,0.444444444,0.0,0.0,4.666666667,1.0,0.6667,-1.0
3.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1.0
6.0,1.0,0.0,9.0,9.0,3.0,6.0,3.0,5.0,0.7,52.0,0.5,3.0,0.0,0.466666667,0.0,0.0,7.0,1.0,0.6667,-1.0
4.0,3.0,0.0,2.0,8.0,6.0,2.0,0.0,4.0,1.333333333,21.0,1.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,-1.0
7.0,2.0,0.0,12.0,24.0,0.0,2.0,0.0,6.0,0.541666667,122.0,1.0,0.0,0.76,0.333333333,1.0,8.0,15.85714286,3.0,1.1429,-1.0
22.0,2.0,0.0,16.0,59.0,0.0,1.0,15.0,22.0,0.714285714,354.0,0.6,2.0,0.752941176,0.162878788,1.0,3.0,14.86363636,3.0,1.4091,-1.0
13.0,1.0,7.0,28.0,37.0,44.0,23.0,6.0,6.0,0.555555556,172.0,1.0,1.0,0.0,0.201923077,1.0,1.0,12.0,5.0,1.2308,-1.0
7.0,1.0,0.0,2.0,13.0,0.0,1.0,1.0,7.0,0.694444444,86.0,1.0,0.0,0.0,0.571428571,0.0,0.0,10.42857143,1.0,0.8571,-1.0
6.0,2.0,0.0,5.0,15.0,15.0,1.0,4.0,6.0,2.0,53.0,0.0,0.0,0.615384615,0.541666667,2.0,2.0,7.833333333,2.0,1.3333,-1.0
1.0,1.0,0.0,7.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,1.0,0.0,2.0,6.0,1.0,2.0,0.0,1.0,0.5,21.0,1.0,0.0,0.0,0.5,0.0,0.0,5.666666667,2.0,0.6667,-1.0
4.0,4.0,2.0,5.0,8.0,6.0,5.0,0.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,-1.0
16.0,1.0,0.0,27.0,123.0,120.0,5.0,23.0,2.0,2.0,1851.0,0.0,0.0,0.0,0.204545455,0.0,0.0,114.6875,20.0,5.9375,-1.0
3.0,5.0,2.0,16.0,38.0,3.0,2.0,0.0,1.0,2.0,159.0,0.0,0.0,0.981132075,1.0,0.0,0.0,52.0,1.0,0.6667,-1.0
7.0,6.0,0.0,3.0,22.0,21.0,0.0,0.0,7.0,2.0,68.0,0.0,0.0,0.967567568,0.857142857,1.0,1.0,8.714285714,3.0,1.1429,-1.0
10.0,1.0,0.0,2.0,16.0,23.0,1.0,0.0,9.0,0.5,88.0,1.0,1.0,0.0,0.433333333,0.0,0.0,7.2,2.0,1.0,-1.0
7.0,4.0,0.0,7.0,27.0,0.0,0.0,0.0,7.0,0.611111111,147.0,1.0,0.0,0.917808219,0.357142857,0.0,0.0,19.57142857,1.0,0.8571,-1.0
5.0,1.0,0.0,3.0,6.0,6.0,0.0,3.0,5.0,0.75,24.0,1.0,2.0,0.0,0.466666667,0.0,0.0,3.4,1.0,0.8,-1.0
1.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0
3.0,2.0,0.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,18.0,0.0,1.0,0.8,0.75,1.0,1.0,4.666666667,1.0,0.3333,-1.0
29.0,2.0,0.0,21.0,104.0,236.0,1.0,20.0,22.0,0.767857143,733.0,1.0,0.0,0.695652174,0.143236074,1.0,4.0,24.13793103,5.0,1.7586,1.0
11.0,1.0,0.0,12.0,52.0,37.0,4.0,0.0,5.0,0.7,360.0,1.0,1.0,0.0,0.383333333,0.0,0.0,31.36363636,8.0,1.8182,1.0
12.0,1.0,0.0,10.0,64.0,0.0,1.0,10.0,7.0,0.545454545,444.0,1.0,1.0,0.0,0.243055556,0.0,0.0,35.75,6.0,2.6667,1.0
35.0,4.0,0.0,16.0,103.0,429.0,0.0,0.0,28.0,0.894117647,824.0,0.933333333,1.0,0.663366337,0.314285714,2.0,4.0,22.11428571,2.0,1.0,1.0
15.0,4.0,0.0,13.0,64.0,57.0,0.0,0.0,14.0,0.821428571,411.0,1.0,0.0,0.827160494,0.306666667,1.0,2.0,26.0,5.0,1.2,1.0
55.0,1.0,0.0,31.0,123.0,1255.0,17.0,15.0,41.0,0.87037037,1167.0,1.0,6.0,0.0,0.108932462,0.0,0.0,19.94545455,9.0,1.7091,1.0
37.0,6.0,0.0,26.0,120.0,570.0,2.0,26.0,24.0,0.848765432,1123.0,0.666666667,0.0,0.825242718,0.12012012,4.0,18.0,29.10810811,9.0,2.5676,1.0
57.0,2.0,1.0,56.0,242.0,1504.0,8.0,54.0,27.0,0.950255102,2550.0,0.785714286,3.0,0.537815126,0.113945578,2.0,5.0,43.49122807,9.0,2.0351,1.0
22.0,2.0,0.0,20.0,143.0,0.0,2.0,20.0,5.0,0.761904762,1648.0,1.0,2.0,0.447368421,0.331168831,1.0,2.0,73.36363636,16.0,2.8636,1.0
8.0,1.0,0.0,27.0,8.0,28.0,14.0,14.0,8.0,2.0,8.0,0.0,0.0,0.0,0.267857143,0.0,0.0,0.0,1.0,1.0,1.0
38.0,4.0,4.0,21.0,104.0,613.0,4.0,0.0,29.0,0.897683398,839.0,1.0,1.0,0.644230769,0.22556391,1.0,1.0,20.71052632,18.0,1.8158,1.0
11.0,1.0,0.0,11.0,44.0,49.0,8.0,3.0,8.0,0.95,279.0,0.5,0.0,0.0,0.233333333,0.0,0.0,23.63636364,8.0,1.5455,1.0
