n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
8.0,6.0,0.0,10.0,31.0,18.0,0.0,10.0,4.0,0.80952381,149.0,1.0,1.0,0.9625,0.357142857,3.0,9.0,17.25,2.0,0.875,-1.0
12.0,4.0,1.0,11.0,27.0,0.0,2.0,9.0,11.0,0.545454545,90.0,1.0,1.0,0.788461538,0.333333333,0.0,0.0,6.333333333,3.0,1.0833,-1.0
10.0,3.0,0.0,9.0,31.0,15.0,2.0,7.0,10.0,0.666666667,166.0,1.0,1.0,0.769230769,0.3,1.0,1.0,15.3,3.0,1.4,-1.0
8.0,5.0,0.0,6.0,26.0,0.0,1.0,5.0,5.0,0.571428571,172.0,1.0,0.0,0.823529412,0.375,2.0,5.0,20.125,4.0,1.125,-1.0
5.0,1.0,1.0,6.0,12.0,10.0,3.0,3.0,3.0,2.0,86.0,0.0,0.0,0.0,0.533333333,0.0,0.0,16.2,1.0,0.8,-1.0
35.0,3.0,0.0,14.0,90.0,519.0,4.0,10.0,25.0,0.909090909,815.0,1.0,3.0,0.536231884,0.171428571,0.0,0.0,21.97142857,7.0,1.4,-1.0
8.0,3.0,0.0,6.0,28.0,8.0,0.0,6.0,7.0,0.714285714,221.0,1.0,1.0,0.840909091,0.5,2.0,2.0,26.125,6.0,1.75,-1.0
35.0,1.0,0.0,6.0,73.0,353.0,4.0,2.0,34.0,0.809597523,790.0,0.789473684,0.0,0.0,0.16,1.0,1.0,21.02857143,4.0,1.2,-1.0
1.0,1.0,0.0,8.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
7.0,1.0,0.0,2.0,8.0,0.0,2.0,0.0,1.0,0.5,1082.0,0.0,0.0,0.0,0.666666667,0.0,0.0,153.2857143,2.0,0.8571,-1.0
14.0,3.0,0.0,10.0,44.0,0.0,0.0,10.0,14.0,0.730769231,199.0,1.0,1.0,0.74,0.255102041,2.0,4.0,12.92857143,2.0,1.4286,-1.0
9.0,5.0,0.0,5.0,28.0,12.0,0.0,5.0,8.0,0.5,217.0,1.0,0.0,0.8,0.481481481,2.0,5.0,22.66666667,1.0,0.7778,-1.0
6.0,3.0,0.0,3.0,30.0,0.0,0.0,3.0,5.0,0.6,1270.0,1.0,0.0,0.880952381,0.555555556,1.0,1.0,210.0,2.0,1.0,-1.0
2.0,3.0,0.0,3.0,8.0,1.0,1.0,3.0,2.0,2.0,33.0,0.0,0.0,0.96969697,1.0,0.0,0.0,15.5,1.0,0.5,-1.0
28.0,4.0,5.0,23.0,45.0,348.0,6.0,23.0,28.0,0.037037037,204.0,1.0,0.0,0.564516129,0.079192547,0.0,0.0,6.25,4.0,1.2143,-1.0
11.0,2.0,0.0,6.0,26.0,0.0,4.0,2.0,11.0,0.58,181.0,1.0,0.0,0.529411765,0.409090909,0.0,0.0,15.0,1.0,0.7273,-1.0
3.0,1.0,0.0,5.0,19.0,1.0,0.0,5.0,2.0,0.5,89.0,1.0,0.0,0.0,0.5,0.0,0.0,28.33333333,1.0,0.3333,-1.0
8.0,3.0,0.0,4.0,18.0,10.0,0.0,4.0,6.0,0.714285714,172.0,1.0,0.0,0.840909091,0.75,0.0,0.0,20.125,4.0,1.75,-1.0
18.0,5.0,0.0,15.0,58.0,39.0,0.0,15.0,16.0,0.607843137,316.0,1.0,1.0,0.862903226,0.268518519,4.0,7.0,16.38888889,4.0,1.2222,-1.0
1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
7.0,4.0,0.0,14.0,26.0,0.0,5.0,9.0,7.0,0.458333333,199.0,1.0,2.0,0.853658537,0.392857143,1.0,3.0,26.85714286,5.0,2.5714,-1.0
10.0,1.0,0.0,3.0,13.0,31.0,1.0,2.0,10.0,0.703703704,76.0,1.0,1.0,0.0,0.375,0.0,0.0,6.3,2.0,1.1,-1.0
9.0,2.0,2.0,10.0,18.0,8.0,9.0,1.0,6.0,0.821428571,160.0,1.0,1.0,0.384615385,0.377777778,1.0,1.0,16.0,1.0,0.8889,-1.0
4.0,3.0,0.0,3.0,17.0,4.0,0.0,3.0,3.0,1.0,99.0,1.0,0.0,0.925,0.75,1.0,1.0,23.25,2.0,1.0,-1.0
4.0,2.0,0.0,4.0,15.0,0.0,1.0,3.0,4.0,0.333333333,109.0,1.0,0.0,0.75,0.5,0.0,0.0,25.75,1.0,0.75,-1.0
4.0,1.0,0.0,4.0,13.0,0.0,1.0,3.0,4.0,0.666666667,60.0,1.0,1.0,0.0,0.75,0.0,0.0,13.25,1.0,0.75,-1.0
18.0,1.0,2.0,23.0,68.0,151.0,16.0,9.0,17.0,1.039215686,413.0,0.166666667,0.0,0.0,0.152777778,0.0,0.0,21.61111111,4.0,1.5,1.0
50.0,3.0,2.0,55.0,123.0,919.0,25.0,30.0,47.0,0.78425656,918.0,1.0,1.0,0.384615385,0.064444444,2.0,5.0,17.22,6.0,1.88,1.0
2.0,2.0,0.0,6.0,14.0,1.0,1.0,5.0,2.0,2.0,45.0,0.0,0.0,0.958333333,1.0,0.0,0.0,21.5,1.0,0.5,1.0
23.0,5.0,2.0,15.0,99.0,165.0,2.0,13.0,10.0,0.814935065,1007.0,1.0,6.0,0.850340136,0.158385093,3.0,13.0,42.17391304,5.0,1.3913,1.0
9.0,3.0,0.0,9.0,34.0,10.0,0.0,9.0,7.0,0.729166667,214.0,1.0,0.0,0.840909091,0.3125,1.0,1.0,22.11111111,6.0,1.4444,1.0
34.0,1.0,0.0,21.0,132.0,283.0,8.0,16.0,23.0,0.80952381,1255.0,0.785714286,3.0,0.0,0.196078431,0.0,0.0,35.5,10.0,2.5882,1.0
11.0,1.0,0.0,8.0,27.0,55.0,2.0,7.0,9.0,1.1,218.0,0.5,0.0,0.0,0.284090909,0.0,0.0,18.63636364,8.0,1.9091,1.0
3.0,1.0,0.0,7.0,14.0,3.0,1.0,6.0,1.0,2.0,88.0,0.0,0.0,0.0,0.444444444,0.0,0.0,28.33333333,1.0,0.6667,1.0
31.0,2.0,0.0,8.0,77.0,317.0,5.0,3.0,22.0,0.858333333,615.0,0.916666667,0.0,0.469387755,0.14,1.0,1.0,18.4516129,5.0,1.5161,1.0
37.0,1.0,0.0,51.0,146.0,654.0,46.0,8.0,33.0,0.941358025,2046.0,0.777777778,0.0,0.0,0.283333333,0.0,0.0,54.05405405,29.0,2.8108,1.0
15.0,3.0,0.0,3.0,37.0,41.0,1.0,2.0,14.0,0.696428571,437.0,0.75,1.0,0.454545455,0.311111111,1.0,2.0,27.33333333,1.0,0.8,1.0
2.0,2.0,0.0,9.0,28.0,1.0,1.0,8.0,2.0,2.0,268.0,0.0,0.0,0.958333333,1.0,1.0,1.0,133.0,1.0,0.5,1.0
11.0,1.0,0.0,17.0,26.0,31.0,16.0,2.0,7.0,0.892307692,362.0,0.615384615,1.0,0.0,0.3,0.0,0.0,30.72727273,5.0,2.1818,1.0
16.0,1.0,0.0,6.0,36.0,58.0,1.0,5.0,13.0,0.633333333,366.0,1.0,0.0,0.0,0.2421875,0.0,0.0,21.5,5.0,1.75,1.0
23.0,1.0,0.0,32.0,57.0,147.0,28.0,6.0,19.0,0.805194805,441.0,1.0,1.0,0.0,0.313043478,0.0,0.0,17.86956522,8.0,1.8696,1.0
15.0,1.0,2.0,8.0,23.0,67.0,6.0,2.0,9.0,0.714285714,170.0,1.0,0.0,0.0,0.516666667,0.0,0.0,9.933333333,2.0,1.0,1.0
3.0,2.0,0.0,9.0,28.0,3.0,1.0,8.0,2.0,2.0,155.0,0.0,0.0,0.92,1.0,1.0,1.0,50.66666667,11.0,4.0,1.0
22.0,4.0,0.0,9.0,90.0,129.0,2.0,9.0,16.0,0.84981685,826.0,1.0,3.0,0.787878788,0.318181818,2.0,2.0,35.95454545,6.0,1.2727,1.0
