n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
12.0,2.0,0.0,5.0,36.0,24.0,3.0,2.0,7.0,0.818181818,253.0,0.666666667,0.0,0.592592593,0.395833333,1.0,2.0,19.83333333,4.0,1.5833,-1.0
2.0,2.0,0.0,10.0,6.0,1.0,5.0,5.0,1.0,2.0,30.0,0.0,0.0,0.947368421,0.625,0.0,0.0,14.0,1.0,0.5,-1.0
17.0,7.0,0.0,5.0,76.0,98.0,3.0,4.0,4.0,0.875,629.0,1.0,0.0,0.97754491,0.1875,1.0,3.0,35.35294118,5.0,1.1765,-1.0
26.0,1.0,0.0,10.0,38.0,311.0,7.0,3.0,23.0,0.873333333,177.0,1.0,1.0,0.0,0.16,0.0,0.0,5.576923077,3.0,1.1923,-1.0
1.0,7.0,6.0,9.0,22.0,0.0,7.0,3.0,1.0,2.0,95.0,0.0,0.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,-1.0
4.0,3.0,0.0,1.0,8.0,4.0,1.0,0.0,4.0,1.0,83.0,0.0,0.0,0.857142857,0.35,2.0,2.0,18.75,1.0,0.75,-1.0
11.0,1.0,0.0,39.0,25.0,0.0,38.0,2.0,11.0,0.0,135.0,1.0,0.0,0.0,0.484848485,0.0,0.0,11.18181818,2.0,1.1818,-1.0
7.0,2.0,0.0,6.0,18.0,21.0,2.0,4.0,5.0,2.0,63.0,0.0,0.0,0.888888889,0.4,0.0,0.0,8.0,2.0,1.0,-1.0
2.0,1.0,0.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,2.0,0.0,4.0,9.0,1.0,1.0,3.0,0.0,0.5,71.0,1.0,0.0,0.777777778,0.444444444,1.0,2.0,22.33333333,6.0,2.3333,-1.0
5.0,2.0,0.0,5.0,22.0,0.0,1.0,4.0,0.0,0.125,206.0,1.0,0.0,0.7,0.35,1.0,3.0,39.8,11.0,4.0,-1.0
4.0,1.0,0.0,5.0,4.0,6.0,5.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
8.0,3.0,0.0,1.0,14.0,16.0,1.0,1.0,8.0,0.714285714,49.0,1.0,0.0,0.911392405,1.0,0.0,0.0,4.875,1.0,0.875,-1.0
3.0,6.0,17.0,20.0,13.0,3.0,20.0,3.0,3.0,1.0,43.0,1.0,1.0,0.996937213,0.5,0.0,0.0,13.0,1.0,0.6667,-1.0
11.0,1.0,0.0,2.0,14.0,49.0,2.0,1.0,11.0,0.8,50.0,1.0,1.0,0.0,0.454545455,0.0,0.0,3.363636364,1.0,0.9091,-1.0
5.0,2.0,0.0,7.0,24.0,0.0,1.0,6.0,3.0,0.625,99.0,1.0,0.0,0.636363636,0.6,0.0,0.0,18.4,4.0,1.4,-1.0
5.0,2.0,0.0,15.0,24.0,10.0,2.0,13.0,1.0,1.071428571,159.0,0.0,0.0,0.818181818,0.72,0.0,0.0,29.4,1.0,0.8,-1.0
14.0,7.0,0.0,13.0,78.0,55.0,2.0,12.0,4.0,0.788461538,660.0,1.0,0.0,0.98048048,0.214285714,0.0,0.0,45.28571429,6.0,1.7857,-1.0
2.0,2.0,0.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,85.0,0.0,0.0,0.875,0.625,0.0,0.0,41.5,5.0,2.5,-1.0
4.0,2.0,0.0,12.0,21.0,6.0,1.0,11.0,1.0,1.0,279.0,0.0,0.0,0.857142857,0.45,1.0,1.0,68.5,4.0,2.25,-1.0
13.0,1.0,0.0,7.0,13.0,78.0,7.0,0.0,13.0,2.0,13.0,0.0,0.0,0.0,0.430769231,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,1.0,0.0,6.0,22.0,4.0,0.0,6.0,3.0,0.833333333,118.0,1.0,0.0,0.0,0.3,0.0,0.0,28.0,5.0,2.25,-1.0
6.0,8.0,0.0,10.0,22.0,15.0,1.0,10.0,4.0,2.0,128.0,0.0,0.0,0.994206257,0.333333333,1.0,7.0,20.33333333,5.0,2.1667,-1.0
1.0,1.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,2.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,-1.0
7.0,1.0,2.0,5.0,11.0,9.0,2.0,3.0,6.0,0.5,140.0,1.0,0.0,0.0,0.523809524,0.0,0.0,18.85714286,9.0,3.1429,-1.0
11.0,1.0,0.0,2.0,16.0,35.0,1.0,2.0,11.0,0.6,52.0,1.0,1.0,0.0,0.424242424,0.0,0.0,3.636363636,1.0,0.9091,-1.0
37.0,1.0,0.0,24.0,112.0,666.0,12.0,15.0,14.0,2.0,1583.0,0.0,0.0,0.0,0.153846154,0.0,0.0,41.78378378,28.0,3.0811,-1.0
6.0,1.0,0.0,6.0,9.0,15.0,4.0,3.0,6.0,2.0,34.0,0.0,0.0,0.0,0.555555556,0.0,0.0,4.666666667,2.0,1.0,-1.0
14.0,1.0,7.0,9.0,16.0,91.0,7.0,2.0,14.0,2.0,38.0,0.0,0.0,0.0,0.414285714,0.0,0.0,1.714285714,1.0,0.9286,-1.0
5.0,1.0,0.0,10.0,47.0,0.0,1.0,9.0,1.0,0.710526316,563.0,1.0,2.0,0.0,0.416666667,0.0,0.0,107.8,1.0,0.6,1.0
14.0,2.0,0.0,7.0,35.0,37.0,4.0,4.0,11.0,0.760683761,304.0,1.0,1.0,0.824324324,0.224489796,0.0,0.0,20.07142857,8.0,1.7143,1.0
3.0,6.0,0.0,4.0,21.0,1.0,1.0,3.0,1.0,0.5,159.0,1.0,1.0,0.996987952,1.0,1.0,3.0,50.0,1.0,0.6667,1.0
1.0,1.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0
37.0,1.0,0.0,69.0,102.0,660.0,64.0,10.0,33.0,0.944444444,1578.0,1.0,0.0,0.0,0.122850123,0.0,0.0,41.62162162,17.0,4.2162,1.0
13.0,7.0,0.0,17.0,86.0,48.0,5.0,17.0,7.0,0.869047619,530.0,1.0,1.0,0.981954887,0.241758242,4.0,7.0,39.23076923,10.0,2.0769,1.0
17.0,5.0,0.0,15.0,90.0,108.0,3.0,15.0,3.0,0.75,539.0,1.0,3.0,0.974276527,0.22875817,3.0,4.0,30.41176471,15.0,2.5294,1.0
114.0,1.0,0.0,184.0,374.0,5427.0,157.0,59.0,79.0,0.923830594,5109.0,1.0,8.0,0.0,0.051769912,0.0,0.0,43.57017544,68.0,4.0614,1.0
4.0,1.0,0.0,3.0,13.0,4.0,1.0,3.0,3.0,0.666666667,62.0,1.0,0.0,0.0,0.333333333,0.0,0.0,14.25,4.0,2.25,1.0
21.0,1.0,0.0,14.0,53.0,0.0,9.0,7.0,21.0,0.492857143,1726.0,1.0,3.0,0.0,0.25170068,0.0,0.0,80.85714286,31.0,8.5714,1.0
20.0,1.0,0.0,11.0,30.0,152.0,7.0,4.0,20.0,0.935222672,212.0,1.0,5.0,0.0,0.155,0.0,0.0,8.95,3.0,1.2,1.0
15.0,3.0,3.0,53.0,23.0,43.0,53.0,1.0,11.0,0.5,154.0,0.0,1.0,0.566666667,0.577777778,1.0,2.0,9.133333333,3.0,1.3333,1.0
6.0,5.0,0.0,11.0,33.0,7.0,5.0,7.0,2.0,0.85,397.0,1.0,3.0,0.993055556,0.3,0.0,0.0,64.5,2.0,1.0,1.0
3.0,6.0,0.0,5.0,24.0,1.0,1.0,4.0,1.0,0.5,371.0,1.0,0.0,0.996987952,1.0,2.0,4.0,118.6666667,3.0,1.3333,1.0
8.0,5.0,0.0,3.0,33.0,28.0,1.0,2.0,7.0,2.0,143.0,0.0,0.0,0.992974239,0.5,1.0,1.0,16.875,3.0,1.125,1.0
