n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
3.0,2.0,0.0,11.0,25.0,3.0,0.0,11.0,3.0,2.0,156.0,0.0,0.0,0.75,0.555555556,0.0,0.0,51.0,12.0,4.3333,-1.0
3.0,1.0,0.0,12.0,29.0,1.0,1.0,11.0,2.0,0.5,143.0,1.0,0.0,0.0,0.5,0.0,0.0,46.33333333,12.0,4.0,-1.0
15.0,2.0,0.0,15.0,42.0,27.0,6.0,9.0,12.0,0.726190476,326.0,0.833333333,1.0,0.277777778,0.4,1.0,1.0,20.33333333,7.0,2.4667,-1.0
3.0,2.0,0.0,10.0,25.0,3.0,0.0,10.0,3.0,2.0,139.0,0.0,0.0,0.75,0.555555556,0.0,0.0,45.33333333,10.0,3.6667,-1.0
5.0,1.0,19.0,26.0,18.0,10.0,19.0,7.0,0.0,1.0,154.0,1.0,0.0,0.0,0.45,0.0,0.0,26.8,5.0,1.4,-1.0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,2.0,0.0,18.0,38.0,0.0,2.0,16.0,4.0,0.0,268.0,1.0,1.0,0.8125,0.5,0.0,0.0,65.75,27.0,7.25,1.0
6.0,1.0,0.0,34.0,105.0,0.0,2.0,32.0,3.0,0.5,620.0,1.0,0.0,0.0,0.371428571,0.0,0.0,102.0,7.0,1.8333,1.0
8.0,3.0,0.0,3.0,42.0,8.0,0.0,3.0,3.0,0.785714286,202.0,1.0,0.0,0.806451613,0.357142857,3.0,4.0,24.0,1.0,0.75,1.0
10.0,1.0,0.0,11.0,33.0,0.0,4.0,7.0,6.0,0.746031746,248.0,1.0,0.0,0.0,0.314814815,0.0,0.0,23.1,6.0,2.4,1.0
2.0,2.0,0.0,16.0,21.0,1.0,1.0,16.0,1.0,2.0,145.0,0.0,0.0,0.857142857,0.75,1.0,3.0,71.5,8.0,4.0,1.0
8.0,2.0,2.0,12.0,60.0,12.0,4.0,9.0,1.0,0.75,709.0,0.0,0.0,0.333333333,0.678571429,0.0,0.0,86.125,23.0,5.0,1.0
15.0,1.0,0.0,18.0,52.0,37.0,3.0,15.0,14.0,0.75,271.0,1.0,4.0,0.0,0.255102041,0.0,0.0,16.53333333,13.0,2.0667,1.0
7.0,1.0,0.0,48.0,7.0,21.0,48.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,0.428571429,0.0,0.0,0.0,1.0,1.0,1.0
8.0,2.0,0.0,10.0,29.0,0.0,2.0,8.0,8.0,0.5,167.0,1.0,1.0,0.65,0.270833333,0.0,0.0,19.625,6.0,2.125,1.0
4.0,1.0,0.0,9.0,14.0,0.0,3.0,6.0,3.0,0.5,89.0,1.0,0.0,0.0,0.583333333,0.0,0.0,20.75,5.0,1.75,1.0
8.0,1.0,0.0,27.0,64.0,20.0,0.0,27.0,6.0,0.785714286,313.0,1.0,1.0,0.0,0.333333333,0.0,0.0,37.875,2.0,0.875,1.0
3.0,3.0,0.0,7.0,16.0,3.0,2.0,5.0,3.0,2.0,70.0,0.0,0.0,0.916666667,0.833333333,1.0,2.0,22.33333333,8.0,3.0,1.0
11.0,1.0,0.0,5.0,59.0,25.0,1.0,4.0,2.0,1.075609756,1312.0,0.975609756,0.0,0.0,0.271428571,0.0,0.0,114.5454545,10.0,4.1818,1.0
7.0,1.0,0.0,9.0,28.0,0.0,3.0,6.0,3.0,0.541666667,265.0,1.0,1.0,0.0,0.333333333,0.0,0.0,36.28571429,3.0,1.1429,1.0
12.0,2.0,0.0,10.0,37.0,14.0,2.0,8.0,12.0,0.831168831,390.0,0.714285714,1.0,0.541666667,0.3,0.0,0.0,30.91666667,30.0,3.3333,1.0
16.0,2.0,0.0,13.0,60.0,34.0,4.0,9.0,9.0,0.866666667,483.0,0.375,0.0,0.464285714,0.258928571,0.0,0.0,28.6875,8.0,2.4375,1.0
22.0,2.0,0.0,25.0,64.0,135.0,2.0,23.0,20.0,0.865800866,544.0,0.818181818,2.0,0.393939394,0.304761905,0.0,0.0,23.22727273,22.0,1.9545,1.0
