n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
8.0,7.0,1.0,3.0,5.0,12.0,4.0,0.18,6.0,2.0,3.0,0.75,15.0,1.0,0.0,19.0,0.0,16.19,29.32,13918.64,0.16,101.0,0.03,773.26,474.74,0.25,3.0,6.0,13.0,0.11,43.0,58.0,11.0,15.0,37.0,29.63,22.0,-1.0
1.0,13.0,2.0,0.0,1.0,0.0,7.0,0.47,0.0,0.0,3.0,0.43,25.0,1.0,0.0,15.0,3.0,22.0,22.11,10748.84,0.16,92.0,0.05,597.16,486.26,0.14,0.0,0.0,20.0,0.39,42.0,50.0,19.0,20.0,18.0,6.25,15.0,-1.0
0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,5.0,1.0,0.0,5.0,1.0,34.06,3.0,306.56,0.03,25.0,0.33,17.03,102.19,1.0,0.0,0.0,6.0,0.14,11.0,14.0,11.0,6.0,7.0,0.0,5.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,6.0,1.0,0.0,13.0,2.0,16.75,23.0,8858.36,0.13,81.0,0.04,492.13,385.15,0.5,1.0,2.0,6.0,0.12,23.0,58.0,9.0,18.0,17.0,0.0,13.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,1.0,0.0,0.0,3.0,0.2,4.0,10.0,4.0,8.0,5.0,0.0,4.0,-1.0
4.0,5.0,2.0,1.0,2.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,13.0,1.0,0.0,16.0,0.0,14.41,16.5,3922.15,0.08,55.0,0.06,217.9,237.71,0.33,2.0,4.0,12.0,0.12,22.0,33.0,8.0,12.0,25.0,15.79,17.0,-1.0
3.0,37.0,7.0,4.0,0.0,0.0,19.0,0.38,0.0,0.0,12.0,0.63,88.0,11.0,0.56,46.0,2.0,37.9,41.66,65784.09,0.53,277.0,0.02,3654.67,1579.02,0.58,0.0,0.0,71.0,0.35,123.0,154.0,31.0,21.0,54.0,8.0,50.0,-1.0
11.0,5.0,0.0,6.0,21.0,8.0,3.0,0.2,4.0,2.0,1.0,0.33,10.0,1.0,0.0,9.0,3.0,17.97,15.13,4111.99,0.09,64.0,0.07,228.44,271.87,0.33,2.0,4.0,9.0,0.06,22.0,42.0,8.0,11.0,51.0,75.0,15.0,-1.0
6.0,9.0,2.0,0.0,5.0,0.0,5.0,0.22,0.0,0.0,4.0,0.8,19.0,3.0,0.5,23.0,2.0,19.11,23.43,10491.03,0.15,88.0,0.04,582.83,447.7,0.6,0.0,0.0,16.0,0.14,37.0,51.0,15.0,19.0,35.0,17.86,23.0,-1.0
21.0,19.0,3.0,6.0,10.0,32.0,10.0,0.2,14.0,2.29,5.0,0.5,39.0,3.0,0.22,44.0,0.0,24.34,46.75,53191.17,0.38,211.0,0.02,2955.06,1137.78,0.3,9.0,16.0,31.0,0.12,85.0,126.0,20.0,22.0,83.0,26.67,50.0,-1.0
1.0,9.0,0.0,0.0,0.0,0.0,5.0,0.56,0.0,0.0,1.0,0.2,14.0,5.0,1.0,9.0,3.0,9.08,18.0,2942.97,0.05,40.0,0.06,163.5,163.5,1.0,0.0,0.0,11.0,0.42,15.0,25.0,5.0,12.0,12.0,0.0,9.0,-1.0
0.0,7.0,3.0,2.0,0.0,12.0,4.0,0.44,6.0,2.0,4.0,1.0,14.0,4.0,1.0,7.0,2.0,26.93,4.8,620.48,0.04,31.0,0.21,34.47,129.27,1.0,3.0,6.0,12.0,0.36,12.0,19.0,10.0,8.0,11.0,22.22,9.0,-1.0
5.0,23.0,5.0,0.0,1.0,0.0,12.0,0.43,0.0,0.0,11.0,0.92,54.0,10.0,0.82,28.0,0.0,23.38,30.33,21507.84,0.24,159.0,0.03,1194.88,709.05,0.83,0.0,0.0,44.0,0.3,42.0,117.0,9.0,13.0,40.0,3.45,28.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,4.0,4.0,12.11,6.42,498.63,0.03,21.0,0.16,27.7,77.71,0.5,1.0,2.0,6.0,0.18,11.0,10.0,6.0,7.0,11.0,0.0,4.0,-1.0
3.0,3.0,1.0,0.0,1.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,6.0,1.0,0.0,8.0,0.0,20.38,7.22,1062.83,0.05,33.0,0.14,59.05,147.16,0.5,1.0,2.0,6.0,0.14,10.0,23.0,9.0,13.0,14.0,11.11,8.0,-1.0
3.0,7.0,3.0,0.0,0.0,12.0,4.0,0.5,6.0,2.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,20.0,10.21,2087.05,0.07,49.0,0.1,115.95,204.33,0.25,3.0,6.0,14.0,0.24,13.0,36.0,7.0,11.0,17.0,0.0,8.0,-1.0
1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.14,2.0,2.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,12.14,6.4,497.34,0.03,21.0,0.16,27.63,77.71,1.0,1.0,2.0,2.0,0.07,8.0,13.0,5.0,8.0,14.0,36.36,7.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,3.0,32.8,9.38,2882.46,0.1,70.0,0.11,160.14,307.46,1.0,0.0,0.0,2.0,0.06,25.0,45.0,12.0,9.0,17.0,0.0,15.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,5.0,1.0,0.0,7.0,1.0,20.79,7.5,1169.17,0.05,34.0,0.13,64.95,155.89,0.5,1.0,2.0,5.0,0.2,15.0,19.0,12.0,12.0,10.0,0.0,7.0,-1.0
3.0,19.0,12.0,0.0,5.0,0.0,10.0,0.25,0.0,0.0,8.0,0.8,62.0,3.0,0.22,40.0,2.0,45.51,39.03,69340.63,0.59,287.0,0.03,3852.26,1776.48,0.3,0.0,0.0,54.0,0.2,133.0,154.0,46.0,27.0,49.0,11.11,40.0,-1.0
5.0,3.0,4.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,37.27,5.54,1143.35,0.07,47.0,0.18,63.52,206.44,0.5,1.0,2.0,8.0,0.1,18.0,29.0,13.0,8.0,20.0,0.0,13.0,-1.0
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,2.0,1.0,6.0,1.0,0.0,7.0,0.0,13.87,8.25,944.2,0.04,28.0,0.12,52.46,114.45,0.5,0.0,0.0,6.0,0.2,9.0,19.0,6.0,11.0,10.0,0.0,7.0,-1.0
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,2.0,1.0,7.0,1.0,0.0,8.0,2.0,14.86,9.6,1369.94,0.05,32.0,0.1,76.11,142.7,0.5,0.0,0.0,7.0,0.2,16.0,16.0,10.0,12.0,10.0,0.0,8.0,-1.0
24.0,21.0,5.0,7.0,19.0,40.0,11.0,0.19,20.0,2.0,5.0,0.45,45.0,1.0,0.0,52.0,0.0,55.47,20.81,24023.97,0.38,209.0,0.05,1334.67,1154.42,0.09,10.0,20.0,36.0,0.11,71.0,138.0,29.0,17.0,104.0,33.33,59.0,-1.0
20.0,1.0,4.0,6.0,2.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,1.0,32.9,2.78,253.82,0.03,24.0,0.36,14.1,91.38,1.0,0.0,0.0,6.0,0.02,10.0,14.0,9.0,5.0,63.0,66.67,10.0,-1.0
2.0,3.0,2.0,5.0,9.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,1.0,12.8,14.86,2825.31,0.06,44.0,0.07,156.96,190.16,0.5,1.0,2.0,7.0,0.08,16.0,28.0,7.0,13.0,25.0,66.67,12.0,-1.0
28.0,28.0,13.0,15.0,0.0,20.0,19.0,0.15,8.0,2.5,14.0,0.74,69.0,5.0,0.22,110.0,0.0,72.82,37.62,103078.67,0.91,421.0,0.03,5726.59,2739.78,0.26,6.0,10.0,52.0,0.12,153.0,268.0,61.0,30.0,155.0,12.0,125.0,-1.0
1.0,13.0,1.0,0.0,0.0,0.0,7.0,0.7,0.0,0.0,3.0,0.43,22.0,1.0,0.0,10.0,1.0,14.22,20.25,5830.36,0.1,62.0,0.05,323.91,287.92,0.14,0.0,0.0,17.0,0.58,27.0,35.0,10.0,15.0,12.0,0.0,10.0,-1.0
26.0,34.0,19.0,1.0,6.0,32.0,25.0,0.21,16.0,2.0,25.0,1.0,74.0,8.0,0.29,116.0,1.0,53.9,42.21,96014.07,0.76,354.0,0.02,5334.11,2274.9,0.32,8.0,16.0,51.0,0.17,123.0,231.0,51.0,35.0,151.0,5.69,117.0,-1.0
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,20.15,6.0,725.57,0.04,29.0,0.17,40.31,120.93,0.5,1.0,2.0,6.0,0.15,12.0,17.0,9.0,9.0,13.0,0.0,8.0,-1.0
11.0,23.0,1.0,5.0,8.0,44.0,12.0,0.31,22.0,2.0,2.0,0.17,48.0,1.0,0.0,34.0,1.0,27.19,44.24,53214.67,0.4,210.0,0.02,2956.37,1202.86,0.08,11.0,22.0,38.0,0.2,79.0,131.0,25.0,28.0,60.0,27.66,39.0,-1.0
28.0,7.0,3.0,4.0,14.0,10.0,4.0,0.21,4.0,2.5,2.0,0.5,14.0,3.0,0.67,15.0,0.0,30.78,13.5,5608.87,0.14,81.0,0.07,311.6,415.47,0.75,3.0,5.0,12.0,0.05,36.0,45.0,20.0,15.0,78.0,54.55,19.0,-1.0
0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.67,0.0,0.0,1.0,0.5,5.0,1.0,0.0,3.0,0.0,8.15,3.5,99.85,0.01,9.0,0.29,5.55,28.53,0.5,0.0,0.0,5.0,0.4,2.0,7.0,2.0,7.0,5.0,25.0,3.0,-1.0
1.0,5.0,1.0,0.0,1.0,0.0,3.0,0.23,0.0,0.0,3.0,1.0,11.0,1.0,0.0,13.0,1.0,18.07,10.45,1973.69,0.06,43.0,0.1,109.65,188.87,0.33,0.0,0.0,10.0,0.19,19.0,24.0,10.0,11.0,16.0,7.14,13.0,-1.0
22.0,19.0,0.0,9.0,39.0,34.0,10.0,0.14,16.0,2.13,1.0,0.1,39.0,5.0,0.44,63.0,2.0,26.57,33.75,30263.95,0.3,181.0,0.03,1681.33,896.71,0.5,9.0,17.0,31.0,0.07,72.0,109.0,16.0,15.0,136.0,43.24,72.0,-1.0
40.0,33.0,1.0,8.0,23.0,52.0,17.0,0.31,20.0,2.6,11.0,0.65,49.0,17.0,1.0,46.0,2.0,29.38,28.9,24540.17,0.28,163.0,0.03,1363.34,849.14,1.0,16.0,26.0,34.0,0.14,68.0,95.0,20.0,17.0,118.0,40.26,54.0,-1.0
2.0,5.0,2.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,2.0,0.67,11.0,1.0,0.0,6.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,2.0,4.0,10.0,0.21,9.0,25.0,6.0,10.0,14.0,0.0,6.0,-1.0
4.0,3.0,0.0,1.0,1.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,8.3,6.67,369.01,0.02,16.0,0.15,20.5,55.35,0.5,1.0,2.0,5.0,0.15,5.0,11.0,3.0,8.0,13.0,28.57,6.0,-1.0
31.0,28.0,5.0,1.0,6.0,28.0,19.0,0.23,12.0,2.33,12.0,0.63,65.0,4.0,0.17,82.0,1.0,30.56,55.32,93527.72,0.56,274.0,0.02,5195.98,1690.56,0.21,8.0,14.0,48.0,0.15,99.0,175.0,34.0,38.0,123.0,7.87,83.0,-1.0
1.0,11.0,2.0,1.0,0.0,16.0,6.0,0.6,6.0,2.67,4.0,0.67,18.0,5.0,0.8,9.0,1.0,12.07,14.08,2393.0,0.06,40.0,0.07,132.94,169.92,0.83,5.0,8.0,14.0,0.46,13.0,27.0,6.0,13.0,13.0,10.0,10.0,-1.0
14.0,21.0,3.0,5.0,36.0,36.0,11.0,0.15,16.0,2.25,5.0,0.45,40.0,5.0,0.4,68.0,1.0,38.68,42.21,68900.96,0.54,285.0,0.02,3827.83,1632.46,0.45,10.0,18.0,31.0,0.09,102.0,183.0,29.0,24.0,125.0,37.61,73.0,-1.0
24.0,22.0,9.0,3.0,2.0,8.0,17.0,0.24,2.0,4.0,12.0,0.71,48.0,4.0,0.19,67.0,0.0,42.41,34.11,49333.63,0.48,236.0,0.03,2740.76,1446.51,0.24,3.0,4.0,33.0,0.17,81.0,155.0,38.0,32.0,98.0,6.94,70.0,-1.0
1.0,7.0,3.0,0.0,0.0,0.0,4.0,0.4,0.0,0.0,3.0,0.75,16.0,1.0,0.0,10.0,0.0,21.62,13.0,3654.41,0.09,64.0,0.08,203.02,281.11,0.25,0.0,0.0,14.0,0.24,16.0,48.0,8.0,13.0,17.0,0.0,10.0,-1.0
4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,16.23,4.57,339.34,0.02,19.0,0.22,18.85,74.23,0.5,1.0,2.0,6.0,0.14,8.0,11.0,7.0,8.0,14.0,0.0,8.0,-1.0
8.0,11.0,5.0,0.0,5.0,18.0,6.0,0.17,8.0,2.25,4.0,0.67,28.0,3.0,0.4,35.0,0.0,32.04,22.26,15883.78,0.24,135.0,0.04,882.43,713.53,0.5,5.0,9.0,24.0,0.12,64.0,71.0,23.0,16.0,50.0,12.5,35.0,-1.0
13.0,13.0,1.0,4.0,8.0,24.0,7.0,0.23,12.0,2.0,3.0,0.43,27.0,1.0,0.0,27.0,0.0,23.94,40.18,38646.97,0.32,198.0,0.02,2147.05,961.88,0.14,6.0,12.0,22.0,0.13,75.0,123.0,14.0,15.0,54.0,30.77,31.0,-1.0
1.0,9.0,2.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,17.05,15.58,4140.26,0.09,65.0,0.06,230.01,265.69,0.2,0.0,0.0,18.0,0.29,17.0,48.0,6.0,11.0,17.0,0.0,10.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,9.34,6.67,415.13,0.02,18.0,0.15,23.06,62.27,1.0,0.0,0.0,2.0,0.17,5.0,13.0,3.0,8.0,6.0,0.0,4.0,-1.0
6.0,3.0,1.0,0.0,1.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,10.0,1.0,19.46,11.79,2703.0,0.08,55.0,0.08,150.17,229.35,0.5,1.0,2.0,6.0,0.11,15.0,40.0,7.0,11.0,19.0,9.09,10.0,-1.0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,11.29,9.0,914.21,0.03,26.0,0.11,50.79,101.58,1.0,0.0,0.0,2.0,0.1,9.0,17.0,5.0,10.0,10.0,0.0,6.0,-1.0
2.0,7.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,1.0,0.25,13.0,4.0,1.0,5.0,2.0,7.17,12.0,1032.47,0.03,24.0,0.08,57.36,86.04,1.0,0.0,0.0,11.0,0.44,8.0,16.0,3.0,9.0,9.0,0.0,5.0,-1.0
9.0,5.0,3.0,8.0,4.0,0.0,3.0,0.14,0.0,0.0,2.0,0.67,15.0,3.0,1.0,14.0,0.0,34.87,25.2,22143.15,0.29,160.0,0.04,1230.18,878.7,1.0,0.0,0.0,14.0,0.08,63.0,97.0,25.0,20.0,37.0,46.15,22.0,-1.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,17.94,6.75,817.52,0.04,31.0,0.15,45.42,121.11,1.0,0.0,0.0,3.0,0.09,9.0,22.0,6.0,9.0,11.0,0.0,7.0,-1.0
13.0,3.0,1.0,0.0,6.0,4.0,2.0,0.07,2.0,2.0,1.0,0.5,7.0,1.0,0.0,27.0,1.0,32.9,19.0,11878.01,0.21,133.0,0.05,659.89,625.16,0.5,1.0,2.0,7.0,0.04,38.0,95.0,13.0,13.0,48.0,18.18,27.0,-1.0
4.0,9.0,4.0,0.0,0.0,16.0,5.0,0.5,8.0,2.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,22.9,11.69,3127.8,0.09,63.0,0.09,173.77,267.62,0.2,4.0,8.0,18.0,0.25,17.0,46.0,8.0,11.0,20.0,0.0,10.0,-1.0
1.0,5.0,1.0,0.0,0.0,0.0,3.0,0.38,0.0,0.0,2.0,0.67,9.0,1.0,0.0,8.0,0.0,8.27,16.8,2334.76,0.05,34.0,0.06,129.71,138.97,0.33,0.0,0.0,8.0,0.25,14.0,20.0,5.0,12.0,12.0,0.0,8.0,-1.0
3.0,13.0,5.0,0.0,0.0,0.0,7.0,0.41,0.0,0.0,6.0,0.86,32.0,6.0,0.83,17.0,1.0,25.42,19.69,9851.11,0.17,101.0,0.05,547.28,500.37,0.86,0.0,0.0,27.0,0.33,42.0,59.0,16.0,15.0,21.0,0.0,17.0,-1.0
3.0,7.0,2.0,0.0,8.0,0.0,4.0,0.24,0.0,0.0,2.0,0.5,15.0,3.0,0.67,17.0,7.0,17.85,11.82,2492.55,0.07,46.0,0.08,138.48,210.91,0.75,0.0,0.0,13.0,0.14,20.0,26.0,11.0,13.0,29.0,32.0,17.0,-1.0
1.0,9.0,3.0,4.0,0.0,8.0,6.0,0.18,4.0,2.0,4.0,0.67,19.0,3.0,0.4,30.0,1.0,19.74,33.0,21496.55,0.22,126.0,0.03,1194.25,651.41,0.5,2.0,4.0,15.0,0.16,33.0,93.0,12.0,24.0,37.0,11.76,34.0,-1.0
4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.67,10.0,1.0,0.0,6.0,0.0,11.62,9.75,1104.67,0.04,29.0,0.1,61.37,113.3,0.33,0.0,0.0,9.0,0.25,13.0,16.0,6.0,9.0,12.0,0.0,6.0,-1.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,0.0,9.86,12.0,1419.65,0.04,33.0,0.08,78.87,118.3,1.0,0.0,0.0,3.0,0.09,12.0,21.0,4.0,8.0,11.0,0.0,7.0,-1.0
26.0,9.0,3.0,7.0,25.0,16.0,5.0,0.17,8.0,2.0,3.0,0.6,22.0,1.0,0.0,22.0,0.0,29.78,16.47,8078.25,0.16,99.0,0.06,448.79,490.47,0.2,4.0,8.0,19.0,0.06,40.0,59.0,17.0,14.0,81.0,59.26,29.0,-1.0
18.0,9.0,9.0,0.0,5.0,16.0,5.0,0.12,8.0,2.0,4.0,0.8,30.0,1.0,0.0,41.0,2.0,46.59,20.85,20251.07,0.32,173.0,0.05,1125.06,971.34,0.2,4.0,8.0,27.0,0.07,86.0,87.0,33.0,16.0,67.0,10.87,41.0,-1.0
1.0,19.0,10.0,0.0,0.0,0.0,13.0,0.3,0.0,0.0,9.0,0.69,51.0,3.0,0.17,43.0,1.0,49.68,20.72,21334.26,0.34,175.0,0.05,1185.24,1029.46,0.23,0.0,0.0,40.0,0.29,75.0,100.0,38.0,21.0,45.0,0.0,43.0,-1.0
2.0,5.0,2.0,0.0,0.0,4.0,3.0,0.33,2.0,2.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,12.8,5.6,401.52,0.02,20.0,0.18,22.31,71.7,0.33,1.0,2.0,9.0,0.23,8.0,12.0,5.0,7.0,13.0,0.0,9.0,-1.0
8.0,17.0,5.0,4.0,4.0,0.0,10.0,0.37,0.0,0.0,6.0,0.6,38.0,1.0,0.0,23.0,0.0,26.68,23.54,14784.08,0.21,128.0,0.04,821.34,628.08,0.1,0.0,0.0,30.0,0.22,36.0,92.0,13.0,17.0,45.0,25.81,27.0,-1.0
13.0,5.0,0.0,6.0,42.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,9.0,1.0,0.0,6.0,2.0,16.21,11.0,1962.54,0.06,42.0,0.09,109.03,178.41,0.33,2.0,4.0,8.0,0.04,16.0,26.0,8.0,11.0,69.0,88.89,12.0,-1.0
6.0,5.0,3.0,0.0,0.0,8.0,3.0,0.16,4.0,2.0,3.0,1.0,15.0,1.0,0.0,19.0,0.0,30.83,18.75,10839.37,0.19,119.0,0.05,602.19,578.1,0.33,2.0,4.0,14.0,0.11,35.0,84.0,14.0,15.0,28.0,0.0,19.0,-1.0
11.0,23.0,2.0,1.0,20.0,38.0,12.0,0.18,16.0,2.38,3.0,0.25,41.0,11.0,0.91,64.0,2.0,38.24,23.68,21440.49,0.3,169.0,0.04,1191.14,905.43,0.92,11.0,19.0,31.0,0.12,74.0,95.0,25.0,16.0,97.0,24.71,65.0,-1.0
0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,1.0,11.86,8.67,890.92,0.03,27.0,0.12,49.5,102.8,0.5,0.0,0.0,6.0,0.29,13.0,14.0,6.0,8.0,7.0,0.0,6.0,-1.0
0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,15.03,6.4,615.75,0.03,26.0,0.16,34.21,96.21,1.0,0.0,0.0,4.0,0.14,8.0,18.0,5.0,8.0,7.0,20.0,4.0,-1.0
8.0,3.0,4.0,0.0,3.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,8.0,1.0,0.0,10.0,4.0,40.24,4.43,790.81,0.06,40.0,0.23,43.93,178.38,0.5,1.0,2.0,8.0,0.08,19.0,21.0,15.0,7.0,26.0,23.08,10.0,-1.0
12.0,4.0,3.0,1.0,5.0,0.0,3.0,0.16,0.0,0.0,3.0,1.0,12.0,1.0,0.0,18.0,2.0,30.21,9.6,2784.46,0.1,61.0,0.1,154.69,290.05,0.33,0.0,0.0,11.0,0.08,24.0,37.0,15.0,12.0,37.0,25.0,19.0,-1.0
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,21.49,6.6,936.12,0.05,41.0,0.15,52.01,141.84,1.0,0.0,0.0,2.0,0.08,11.0,30.0,5.0,6.0,13.0,0.0,6.0,-1.0
5.0,7.0,0.0,0.0,6.0,10.0,4.0,0.31,4.0,2.5,1.0,0.25,10.0,4.0,1.0,13.0,1.0,14.41,10.5,1588.31,0.05,35.0,0.1,88.24,151.27,1.0,3.0,5.0,8.0,0.15,14.0,21.0,8.0,12.0,26.0,31.58,13.0,-1.0
4.0,7.0,2.0,0.0,1.0,0.0,4.0,0.4,0.0,0.0,2.0,0.5,13.0,3.0,0.67,10.0,0.0,20.28,16.29,5381.83,0.11,68.0,0.06,298.99,330.34,0.75,0.0,0.0,11.0,0.21,23.0,45.0,12.0,17.0,19.0,9.09,10.0,-1.0
2.0,7.0,2.0,0.0,0.0,0.0,4.0,0.36,0.0,0.0,1.0,0.25,15.0,1.0,0.0,11.0,2.0,14.12,15.0,3176.62,0.07,49.0,0.07,176.48,211.77,0.25,0.0,0.0,13.0,0.27,20.0,29.0,8.0,12.0,15.0,0.0,11.0,-1.0
2.0,7.0,1.0,0.0,0.0,12.0,4.0,0.36,6.0,2.0,2.0,0.5,13.0,1.0,0.0,11.0,1.0,10.18,16.5,2771.94,0.06,43.0,0.06,154.0,168.0,0.25,3.0,6.0,11.0,0.27,12.0,31.0,4.0,11.0,15.0,0.0,11.0,-1.0
