n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
18.0,19.0,5.0,1.0,58.0,34.0,10.0,0.16,16.0,2.13,2.0,0.2,41.0,5.0,0.44,60.0,1.0,61.6,40.23,99691.06,0.83,392.0,0.02,5538.39,2478.2,0.5,9.0,17.0,33.0,0.07,177.0,215.0,55.0,25.0,138.0,49.58,61.0,-1.0
2.0,5.0,0.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,1.0,0.33,11.0,1.0,0.0,10.0,0.0,13.14,8.17,876.39,0.04,29.0,0.12,48.69,107.31,0.33,2.0,4.0,10.0,0.23,14.0,15.0,6.0,7.0,13.0,0.0,10.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,16.21,4.2,286.08,0.02,19.0,0.24,15.89,68.11,0.5,1.0,2.0,5.0,0.33,6.0,13.0,5.0,7.0,6.0,0.0,5.0,-1.0
34.0,23.0,6.0,0.0,31.0,34.0,13.0,0.16,16.0,2.13,7.0,0.54,60.0,1.0,0.0,83.0,2.0,73.28,64.54,305254.16,1.58,703.0,0.02,16958.56,4729.73,0.08,9.0,17.0,49.0,0.07,327.0,376.0,76.0,30.0,174.0,27.19,83.0,-1.0
1.0,13.0,2.0,0.0,0.0,22.0,7.0,0.5,10.0,2.2,2.0,0.29,24.0,1.0,0.0,14.0,0.0,29.59,14.55,6259.35,0.14,82.0,0.07,347.74,430.33,0.14,6.0,11.0,19.0,0.44,40.0,42.0,22.0,16.0,16.0,0.0,14.0,-1.0
0.0,7.0,1.0,1.0,0.0,12.0,4.0,0.5,6.0,2.0,4.0,1.0,13.0,1.0,0.0,7.0,0.0,20.34,8.5,1469.46,0.06,40.0,0.12,81.64,172.88,0.25,3.0,6.0,11.0,0.44,17.0,23.0,10.0,10.0,9.0,12.5,8.0,-1.0
27.0,39.0,7.0,2.0,35.0,62.0,20.0,0.22,24.0,2.58,10.0,0.5,66.0,12.0,0.58,87.0,2.0,92.24,23.83,52396.16,0.73,337.0,0.04,2910.9,2198.44,0.6,19.0,33.0,48.0,0.13,143.0,194.0,69.0,23.0,152.0,29.84,89.0,-1.0
13.0,11.0,7.0,1.0,5.0,16.0,6.0,0.26,6.0,2.67,4.0,0.67,25.0,5.0,0.8,22.0,0.0,44.98,9.92,4423.57,0.15,85.0,0.1,245.75,446.07,0.83,5.0,8.0,21.0,0.14,34.0,51.0,24.0,14.0,42.0,21.43,23.0,-1.0
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,5.0,1.0,11.0,0.0,8.42,20.4,3502.14,0.06,42.0,0.05,194.56,171.67,1.0,4.0,8.0,15.0,0.38,17.0,25.0,5.0,12.0,13.0,0.0,11.0,-1.0
9.0,5.0,2.0,0.0,0.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,10.0,1.0,0.0,17.0,0.0,32.4,9.72,3062.5,0.11,63.0,0.1,170.14,315.0,0.33,2.0,4.0,9.0,0.11,25.0,38.0,18.0,14.0,27.0,0.0,17.0,-1.0
9.0,7.0,1.0,1.0,11.0,12.0,4.0,0.18,6.0,2.0,2.0,0.5,16.0,1.0,0.0,21.0,1.0,26.56,20.91,11613.09,0.19,103.0,0.05,645.17,555.41,0.25,3.0,6.0,14.0,0.09,46.0,57.0,22.0,20.0,43.0,36.36,22.0,-1.0
1.0,5.0,3.0,2.0,1.0,8.0,3.0,0.3,4.0,2.0,3.0,1.0,11.0,1.0,0.0,8.0,0.0,22.95,7.27,1213.88,0.06,38.0,0.14,67.44,166.91,0.33,2.0,4.0,10.0,0.23,16.0,22.0,11.0,10.0,13.0,27.27,10.0,-1.0
2.0,7.0,0.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,1.0,0.25,13.0,4.0,1.0,6.0,0.0,7.22,13.33,1282.82,0.03,26.0,0.08,71.27,96.21,1.0,3.0,6.0,11.0,0.44,8.0,18.0,3.0,10.0,9.0,0.0,6.0,-1.0
10.0,5.0,0.0,0.0,5.0,8.0,3.0,0.14,4.0,2.0,1.0,0.33,11.0,1.0,0.0,22.0,0.0,48.47,12.2,7213.92,0.2,123.0,0.08,400.77,591.3,0.33,2.0,4.0,10.0,0.08,61.0,62.0,20.0,8.0,38.0,18.52,22.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,5.0,1.0,0.0,6.0,1.0,10.58,7.2,548.26,0.03,20.0,0.14,30.46,76.15,0.5,1.0,2.0,5.0,0.25,8.0,12.0,5.0,9.0,8.0,0.0,6.0,-1.0
27.0,11.0,13.0,2.0,50.0,20.0,6.0,0.1,10.0,2.0,4.0,0.67,35.0,1.0,0.0,61.0,1.0,164.89,6.87,7793.81,0.38,182.0,0.15,432.99,1133.65,0.17,5.0,10.0,31.0,0.04,80.0,102.0,64.0,11.0,164.0,46.02,63.0,-1.0
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,1.0,0.33,9.0,1.0,0.0,6.0,2.0,18.88,9.0,1529.25,0.06,40.0,0.11,84.96,169.92,0.33,2.0,4.0,8.0,0.43,20.0,20.0,10.0,9.0,7.0,0.0,6.0,-1.0
11.0,5.0,6.0,0.0,27.0,8.0,3.0,0.1,4.0,2.0,1.0,0.33,22.0,1.0,0.0,31.0,2.0,87.22,17.4,26406.88,0.51,252.0,0.06,1467.05,1517.64,0.33,2.0,4.0,21.0,0.04,116.0,136.0,50.0,15.0,70.0,46.55,31.0,-1.0
32.0,39.0,8.0,3.0,23.0,64.0,20.0,0.24,30.0,2.13,7.0,0.35,74.0,15.0,0.74,80.0,3.0,53.86,39.17,82648.01,0.7,325.0,0.03,4591.56,2109.85,0.75,17.0,32.0,56.0,0.14,142.0,183.0,58.0,32.0,146.0,24.53,83.0,-1.0
4.0,5.0,1.0,1.0,3.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,9.0,1.0,0.0,11.0,0.0,31.09,12.37,4760.62,0.13,75.0,0.08,264.48,384.7,0.33,2.0,4.0,8.0,0.15,33.0,42.0,20.0,15.0,20.0,26.67,12.0,-1.0
6.0,5.0,3.0,0.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,15.0,1.0,0.0,21.0,2.0,39.65,16.43,10701.74,0.22,126.0,0.06,594.54,651.41,0.33,2.0,4.0,14.0,0.11,46.0,80.0,21.0,15.0,28.0,0.0,21.0,-1.0
3.0,11.0,0.0,0.0,0.0,20.0,6.0,0.38,10.0,2.0,1.0,0.17,24.0,1.0,0.0,16.0,0.0,19.33,16.82,5466.44,0.11,74.0,0.06,303.69,325.03,0.17,5.0,10.0,20.0,0.3,37.0,37.0,11.0,10.0,20.0,0.0,16.0,-1.0
1.0,3.0,3.0,1.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,8.0,1.0,0.0,7.0,0.0,17.31,5.5,523.51,0.03,25.0,0.18,29.08,95.18,0.5,1.0,2.0,8.0,0.2,11.0,14.0,7.0,7.0,10.0,12.5,8.0,-1.0
0.0,5.0,4.0,0.0,0.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,14.0,1.0,0.0,13.0,0.0,14.28,9.33,1243.74,0.04,35.0,0.11,69.1,133.26,0.33,2.0,4.0,13.0,0.21,14.0,21.0,6.0,8.0,14.0,0.0,13.0,-1.0
11.0,7.0,2.0,0.0,0.0,12.0,4.0,0.21,6.0,2.0,4.0,1.0,14.0,1.0,0.0,19.0,1.0,35.9,13.0,6067.94,0.16,91.0,0.08,337.11,466.76,0.25,3.0,6.0,12.0,0.13,39.0,52.0,21.0,14.0,31.0,0.0,19.0,-1.0
8.0,3.0,5.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,13.0,1.0,0.0,16.0,0.0,47.11,7.37,2557.63,0.12,73.0,0.14,142.09,347.11,0.5,1.0,2.0,13.0,0.08,35.0,38.0,19.0,8.0,25.0,0.0,16.0,-1.0
0.0,3.0,1.0,1.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,6.0,0.0,15.09,5.83,513.33,0.03,22.0,0.17,28.52,88.0,0.5,1.0,2.0,7.0,0.25,7.0,15.0,6.0,10.0,8.0,14.29,7.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,12.0,2.0,16.65,4.67,362.64,0.03,21.0,0.21,20.15,77.71,0.5,1.0,2.0,6.0,0.14,8.0,13.0,6.0,7.0,14.0,0.0,12.0,-1.0
32.0,39.0,8.0,3.0,22.0,64.0,20.0,0.24,30.0,2.13,7.0,0.35,74.0,15.0,0.74,80.0,3.0,52.36,40.4,85440.05,0.71,325.0,0.02,4746.67,2115.03,0.75,17.0,32.0,56.0,0.14,142.0,183.0,58.0,33.0,145.0,23.81,83.0,-1.0
11.0,17.0,4.0,0.0,3.0,24.0,9.0,0.33,8.0,3.0,5.0,0.56,28.0,9.0,1.0,27.0,0.0,39.0,12.68,6265.89,0.16,98.0,0.08,348.11,494.35,1.0,8.0,12.0,21.0,0.21,39.0,59.0,20.0,13.0,42.0,10.0,27.0,-1.0
2.0,9.0,5.0,1.0,0.0,16.0,5.0,0.21,8.0,2.0,5.0,1.0,25.0,5.0,1.0,23.0,0.0,24.71,24.08,14329.51,0.2,116.0,0.04,796.08,595.0,1.0,4.0,8.0,22.0,0.19,51.0,65.0,18.0,17.0,27.0,4.17,24.0,-1.0
7.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,11.15,7.33,599.49,0.03,20.0,0.14,33.31,81.75,0.5,1.0,2.0,5.0,0.15,8.0,12.0,6.0,11.0,13.0,0.0,5.0,-1.0
1.0,5.0,2.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,11.0,3.0,1.0,8.0,0.0,9.65,14.08,1914.4,0.05,32.0,0.07,106.36,135.93,1.0,2.0,4.0,10.0,0.3,13.0,19.0,6.0,13.0,10.0,0.0,8.0,-1.0
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,7.0,1.0,0.0,12.0,2.0,38.44,12.6,6102.12,0.16,91.0,0.08,339.01,484.3,0.5,1.0,2.0,7.0,0.13,42.0,49.0,25.0,15.0,16.0,0.0,12.0,-1.0
5.0,9.0,0.0,3.0,9.0,14.0,5.0,0.28,6.0,2.33,1.0,0.2,16.0,5.0,1.0,15.0,0.0,26.32,13.68,4923.53,0.12,72.0,0.07,273.53,360.0,1.0,4.0,7.0,13.0,0.15,31.0,41.0,17.0,15.0,33.0,44.44,18.0,-1.0
1.0,11.0,2.0,0.0,0.0,18.0,6.0,0.33,8.0,2.25,2.0,0.33,21.0,6.0,1.0,18.0,4.0,22.75,20.0,9099.07,0.15,88.0,0.05,505.5,454.95,1.0,5.0,9.0,17.0,0.3,40.0,48.0,18.0,18.0,20.0,0.0,18.0,-1.0
19.0,13.0,2.0,0.0,8.0,22.0,7.0,0.22,10.0,2.2,3.0,0.43,24.0,1.0,0.0,32.0,0.0,37.91,16.96,10903.69,0.21,120.0,0.06,605.76,642.91,0.14,6.0,11.0,19.0,0.12,53.0,67.0,25.0,16.0,60.0,20.0,32.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,7.0,1.0,0.0,5.0,3.0,10.99,6.4,449.97,0.02,19.0,0.16,25.0,70.31,0.5,1.0,2.0,7.0,0.29,8.0,11.0,5.0,8.0,7.0,0.0,5.0,-1.0
7.0,10.0,4.0,2.0,0.0,8.0,6.0,0.29,2.0,4.0,4.0,0.67,16.0,4.0,0.6,19.0,0.0,27.09,15.5,6507.43,0.14,80.0,0.06,361.52,419.83,0.67,3.0,4.0,12.0,0.21,31.0,49.0,19.0,19.0,29.0,9.52,21.0,-1.0
14.0,13.0,3.0,3.0,19.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,29.0,5.0,0.67,28.0,0.0,20.59,32.08,21196.67,0.22,125.0,0.03,1177.59,660.68,0.71,6.0,12.0,24.0,0.11,55.0,70.0,18.0,21.0,65.0,44.0,31.0,-1.0
7.0,13.0,3.0,0.0,6.0,24.0,7.0,0.33,12.0,2.0,4.0,0.57,32.0,1.0,0.0,21.0,0.0,32.59,13.12,5614.09,0.14,91.0,0.08,311.89,427.74,0.14,6.0,12.0,27.0,0.27,42.0,49.0,16.0,10.0,26.0,22.22,21.0,-1.0
0.0,5.0,3.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,3.0,1.0,15.0,1.0,0.0,8.0,0.0,17.66,11.5,2336.0,0.07,47.0,0.09,129.78,203.13,0.33,2.0,4.0,14.0,0.33,23.0,24.0,10.0,10.0,9.0,0.0,8.0,-1.0
9.0,3.0,0.0,1.0,7.0,6.0,2.0,0.33,2.0,3.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,16.12,7.5,906.96,0.04,29.0,0.13,50.39,120.93,0.5,2.0,3.0,5.0,0.09,12.0,17.0,8.0,10.0,23.0,61.54,6.0,-1.0
19.0,15.0,3.0,2.0,38.0,28.0,8.0,0.13,14.0,2.0,2.0,0.25,36.0,4.0,0.43,62.0,0.0,42.11,37.19,58228.77,0.52,260.0,0.03,3234.93,1565.82,0.5,7.0,14.0,30.0,0.07,119.0,141.0,40.0,25.0,122.0,39.22,64.0,-1.0
