n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
11.0,1.0,0.0,3.0,19.0,31.0,1.0,2.0,9.0,0.8,161.0,0.5,0.0,0.0,0.4,0.0,0.0,13.27272727,5.0,1.8182,2.0
25.0,1.0,0.0,18.0,65.0,300.0,1.0,17.0,25.0,2.0,351.0,0.0,0.0,0.0,0.16,0.0,0.0,13.04,8.0,1.28,2.0
6.0,1.0,0.0,2.0,13.0,0.0,0.0,2.0,6.0,0.4,51.0,1.0,0.0,0.0,0.833333333,0.0,0.0,7.166666667,1.0,0.8333,2.0
2.0,2.0,0.0,4.0,8.0,0.0,1.0,3.0,2.0,0.0,33.0,1.0,0.0,0.977272727,0.625,0.0,0.0,15.0,2.0,1.0,2.0
5.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,4.0,0.625,30.0,1.0,1.0,0.0,0.466666667,0.0,0.0,4.6,2.0,1.0,1.0
5.0,1.0,1.0,3.0,6.0,10.0,1.0,2.0,5.0,2.0,13.0,0.0,0.0,0.0,0.48,0.0,0.0,1.6,1.0,0.8,1.0
18.0,2.0,0.0,4.0,36.0,0.0,1.0,3.0,13.0,0.79144385,375.0,0.545454545,5.0,0.375,0.226890756,1.0,2.0,19.22222222,1.0,0.8333,1.0
3.0,1.0,0.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.555555556,0.0,0.0,0.0,1.0,1.0,1.0
3.0,2.0,0.0,2.0,14.0,0.0,1.0,1.0,3.0,0.0,42.0,1.0,0.0,0.666666667,0.555555556,0.0,0.0,12.66666667,1.0,0.6667,1.0
16.0,2.0,0.0,3.0,24.0,106.0,1.0,2.0,11.0,0.333333333,151.0,1.0,1.0,0.558823529,0.5,1.0,6.0,8.25,2.0,1.0625,1.0
5.0,2.0,0.0,11.0,21.0,10.0,4.0,9.0,5.0,2.0,153.0,0.0,0.0,0.903225806,0.4,1.0,1.0,29.6,1.0,0.6,1.0
4.0,3.0,0.0,4.0,21.0,4.0,1.0,3.0,3.0,0.555555556,206.0,0.333333333,0.0,0.769230769,0.458333333,1.0,1.0,49.0,21.0,5.75,2.0
43.0,2.0,0.0,44.0,52.0,897.0,0.0,44.0,41.0,0.011904762,340.0,1.0,0.0,0.505882353,0.06760411,0.0,0.0,6.860465116,4.0,1.0698,1.0
7.0,1.0,0.0,1.0,26.0,1.0,0.0,1.0,6.0,0.0,177.0,1.0,0.0,0.0,0.464285714,0.0,0.0,24.0,4.0,1.0,1.0
1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
10.0,1.0,1.0,12.0,46.0,0.0,1.0,11.0,7.0,0.814814815,357.0,0.5,1.0,0.0,0.422222222,0.0,0.0,34.1,2.0,1.1,2.0
16.0,1.0,0.0,11.0,52.0,112.0,11.0,0.0,12.0,0.826666667,854.0,0.533333333,0.0,0.0,0.226666667,0.0,0.0,51.4375,18.0,4.5625,1.0
6.0,1.0,0.0,7.0,20.0,9.0,7.0,0.0,4.0,0.7,185.0,0.25,0.0,0.0,0.4,0.0,0.0,29.16666667,6.0,2.0,1.0
4.0,2.0,0.0,11.0,22.0,6.0,4.0,9.0,4.0,2.0,155.0,0.0,0.0,0.933333333,0.416666667,1.0,1.0,37.75,1.0,0.5,1.0
3.0,5.0,0.0,35.0,6.0,3.0,34.0,1.0,3.0,1.5,17.0,1.0,0.0,1.0,0.777777778,0.0,0.0,4.333333333,0.0,0.0,1.0
3.0,2.0,0.0,4.0,14.0,0.0,1.0,3.0,2.0,0.25,108.0,1.0,1.0,0.666666667,0.611111111,0.0,0.0,34.33333333,2.0,1.0,2.0
9.0,5.0,0.0,30.0,19.0,0.0,25.0,5.0,9.0,0.625,204.0,1.0,0.0,0.777777778,0.355555556,0.0,0.0,21.11111111,1.0,0.4444,1.0
8.0,2.0,0.0,9.0,39.0,8.0,0.0,9.0,5.0,0.5,274.0,1.0,0.0,0.611111111,0.375,0.0,0.0,33.0,7.0,2.25,2.0
5.0,2.0,0.0,11.0,26.0,10.0,4.0,9.0,5.0,2.0,210.0,0.0,0.0,0.903225806,0.4,2.0,2.0,41.0,1.0,0.6,2.0
3.0,2.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,0.714285714,0.666666667,1.0,2.0,3.0,1.0,0.6667,1.0
4.0,1.0,0.0,8.0,14.0,6.0,8.0,0.0,3.0,2.0,66.0,0.0,0.0,0.0,0.416666667,0.0,0.0,15.5,5.0,1.75,1.0
5.0,1.0,0.0,3.0,19.0,2.0,0.0,3.0,3.0,0.666666667,157.0,1.0,1.0,0.0,0.333333333,0.0,0.0,29.8,3.0,1.0,1.0
6.0,4.0,0.0,5.0,14.0,0.0,2.0,3.0,5.0,0.9,256.0,1.0,0.0,0.75,0.375,1.0,3.0,41.33333333,10.0,3.1667,2.0
10.0,1.0,0.0,5.0,10.0,45.0,3.0,2.0,10.0,2.0,10.0,0.0,0.0,0.0,0.266666667,0.0,0.0,0.0,1.0,1.0,2.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4.0,2.0,0.0,8.0,12.0,6.0,4.0,6.0,4.0,2.0,42.0,0.0,0.0,0.933333333,0.416666667,1.0,1.0,9.5,1.0,0.5,1.0
5.0,1.0,0.0,4.0,5.0,10.0,3.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,1.0,2.0
3.0,1.0,0.0,5.0,12.0,0.0,0.0,5.0,3.0,0.875,61.0,0.75,1.0,0.0,0.555555556,0.0,0.0,18.0,4.0,1.6667,2.0
12.0,1.0,0.0,21.0,35.0,66.0,6.0,15.0,9.0,2.0,316.0,0.0,0.0,0.0,0.295454545,0.0,0.0,25.33333333,3.0,1.6667,2.0
4.0,2.0,0.0,11.0,20.0,6.0,4.0,9.0,4.0,2.0,138.0,0.0,0.0,0.933333333,0.416666667,1.0,1.0,33.5,1.0,0.5,1.0
6.0,1.0,0.0,4.0,33.0,0.0,1.0,3.0,6.0,0.4,195.0,1.0,1.0,0.0,0.5,0.0,0.0,30.83333333,2.0,1.1667,1.0
6.0,1.0,0.0,6.0,25.0,0.0,1.0,5.0,6.0,0.4,83.0,1.0,1.0,0.0,0.458333333,0.0,0.0,12.5,2.0,1.0,1.0
5.0,2.0,1.0,8.0,23.0,4.0,2.0,6.0,3.0,0.25,118.0,1.0,1.0,0.571428571,0.457142857,0.0,0.0,22.4,2.0,0.8,2.0
4.0,4.0,4.0,10.0,7.0,0.0,9.0,1.0,4.0,0.666666667,35.0,1.0,0.0,0.928571429,0.666666667,0.0,0.0,7.25,1.0,0.25,1.0
24.0,1.0,0.0,44.0,24.0,276.0,37.0,7.0,24.0,2.0,24.0,0.0,0.0,0.0,0.244047619,0.0,0.0,0.0,1.0,1.0,2.0
3.0,1.0,0.0,9.0,32.0,3.0,1.0,8.0,2.0,2.0,241.0,0.0,0.0,0.0,0.444444444,0.0,0.0,79.33333333,1.0,0.6667,2.0
3.0,1.0,0.0,9.0,3.0,3.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,1.0
5.0,1.0,0.0,4.0,5.0,10.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,2.0
12.0,1.0,6.0,16.0,28.0,40.0,12.0,5.0,11.0,0.848484848,159.0,0.833333333,2.0,0.0,0.238095238,0.0,0.0,11.75,2.0,1.0,2.0
4.0,1.0,0.0,13.0,4.0,6.0,12.0,1.0,4.0,1.333333333,14.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,5.0,17.0,0.0,0.0,5.0,4.0,0.333333333,90.0,0.0,2.0,0.0,0.5,0.0,0.0,20.75,3.0,1.5,2.0
15.0,1.0,0.0,18.0,27.0,29.0,10.0,10.0,15.0,0.69047619,365.0,0.833333333,0.0,0.0,0.177777778,0.0,0.0,22.93333333,7.0,1.8,2.0
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,6.0,14.0,1.0,1.0,5.0,2.0,2.0,49.0,0.0,0.0,0.0,0.5,0.0,0.0,23.5,1.0,0.5,1.0
5.0,1.0,0.0,6.0,9.0,0.0,2.0,4.0,4.0,0.25,37.0,1.0,1.0,0.0,0.433333333,0.0,0.0,6.2,1.0,0.8,1.0
4.0,2.0,0.0,9.0,16.0,2.0,0.0,9.0,4.0,0.666666667,66.0,0.0,1.0,0.7,0.4375,1.0,1.0,15.25,1.0,0.75,1.0
8.0,1.0,5.0,19.0,9.0,16.0,12.0,8.0,8.0,0.761904762,40.0,1.0,1.0,0.0,0.3125,0.0,0.0,3.625,1.0,0.875,1.0
1.0,1.0,0.0,11.0,1.0,0.0,11.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3.0,2.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,0.714285714,0.666666667,1.0,2.0,3.0,1.0,0.6667,1.0
8.0,5.0,0.0,48.0,15.0,6.0,45.0,3.0,8.0,0.80952381,94.0,1.0,0.0,0.666666667,0.375,1.0,1.0,10.0,2.0,1.0,2.0
5.0,2.0,0.0,11.0,21.0,10.0,4.0,9.0,5.0,2.0,153.0,0.0,0.0,0.903225806,0.4,1.0,1.0,29.6,1.0,0.6,1.0
4.0,2.0,0.0,11.0,20.0,6.0,4.0,9.0,4.0,2.0,138.0,0.0,0.0,0.933333333,0.416666667,1.0,1.0,33.5,1.0,0.5,1.0
5.0,2.0,0.0,11.0,21.0,10.0,4.0,9.0,5.0,2.0,154.0,0.0,0.0,0.903225806,0.4,1.0,1.0,29.8,1.0,0.6,1.0
13.0,2.0,1.0,5.0,17.0,66.0,1.0,4.0,13.0,0.75,95.0,1.0,1.0,0.52173913,0.461538462,0.0,0.0,6.230769231,4.0,1.3846,1.0
4.0,2.0,0.0,6.0,16.0,0.0,1.0,5.0,3.0,0.166666667,86.0,1.0,1.0,0.666666667,0.5,0.0,0.0,20.0,1.0,0.5,2.0
6.0,1.0,0.0,5.0,25.0,0.0,1.0,4.0,6.0,0.4,136.0,1.0,1.0,0.0,0.458333333,0.0,0.0,21.0,5.0,1.8333,2.0
8.0,2.0,0.0,8.0,54.0,4.0,0.0,8.0,5.0,0.571428571,413.0,1.0,0.0,0.611111111,0.375,1.0,1.0,50.25,9.0,2.875,2.0
17.0,1.0,2.0,26.0,20.0,96.0,23.0,4.0,17.0,0.902777778,120.0,1.0,2.0,0.0,0.235294118,0.0,0.0,5.529411765,3.0,1.0588,2.0
4.0,2.0,0.0,11.0,21.0,6.0,4.0,9.0,4.0,2.0,170.0,0.0,0.0,0.933333333,0.416666667,1.0,1.0,41.5,1.0,0.5,1.0
1.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7.0,1.0,0.0,3.0,9.0,11.0,3.0,0.0,7.0,0.611111111,43.0,1.0,0.0,0.0,0.523809524,0.0,0.0,4.714285714,1.0,0.8571,1.0
3.0,1.0,0.0,5.0,3.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7.0,1.0,0.0,8.0,20.0,11.0,0.0,8.0,6.0,0.5,91.0,0.333333333,0.0,0.0,0.5,0.0,0.0,11.57142857,2.0,1.1429,1.0
30.0,1.0,0.0,10.0,60.0,435.0,0.0,10.0,30.0,2.0,133.0,0.0,0.0,0.0,0.133333333,0.0,0.0,3.433333333,1.0,0.9667,2.0
3.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.777777778,0.0,0.0,0.0,1.0,1.0,1.0
4.0,2.0,0.0,3.0,17.0,0.0,1.0,2.0,2.0,0.555555556,121.0,0.333333333,0.0,0.571428571,0.45,0.0,0.0,28.5,7.0,2.25,2.0
4.0,2.0,0.0,3.0,17.0,0.0,1.0,2.0,2.0,0.555555556,109.0,0.333333333,0.0,0.571428571,0.45,0.0,0.0,25.5,6.0,2.0,2.0
