n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
6.0,1.0,0.0,11.0,22.0,3.0,2.0,9.0,5.0,0.4,202.0,1.0,0.0,0.0,0.6,0.0,0.0,32.33333333,8.0,3.3333,-1.0
3.0,1.0,0.0,13.0,18.0,1.0,2.0,11.0,2.0,0.5,90.0,1.0,0.0,0.0,0.5,0.0,0.0,28.0,7.0,2.3333,-1.0
7.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,7.0,0.722222222,113.0,1.0,0.0,0.0,0.428571429,0.0,0.0,14.28571429,7.0,1.7143,-1.0
13.0,1.0,0.0,14.0,45.0,10.0,2.0,12.0,8.0,0.583333333,382.0,1.0,1.0,0.0,0.19047619,0.0,0.0,28.0,4.0,1.4615,-1.0
2.0,1.0,0.0,8.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1.0
9.0,1.0,0.0,38.0,102.0,30.0,1.0,37.0,3.0,0.625,620.0,1.0,0.0,0.0,0.196428571,0.0,0.0,67.77777778,6.0,2.2222,1.0
2.0,3.0,0.0,10.0,23.0,1.0,2.0,8.0,2.0,2.0,114.0,0.0,0.0,0.956521739,0.75,1.0,2.0,56.0,11.0,5.5,1.0
15.0,2.0,0.0,21.0,53.0,27.0,2.0,19.0,14.0,0.728571429,357.0,1.0,3.0,0.481481481,0.192592593,0.0,0.0,22.46666667,13.0,1.8667,1.0
25.0,2.0,0.0,26.0,87.0,168.0,2.0,24.0,22.0,0.854166667,753.0,1.0,1.0,0.351351351,0.188,0.0,0.0,28.64,16.0,1.6,1.0
25.0,1.0,0.0,32.0,86.0,174.0,11.0,21.0,22.0,0.868055556,740.0,1.0,2.0,0.0,0.333333333,0.0,0.0,28.12,11.0,2.48,1.0
2.0,1.0,0.0,6.0,8.0,1.0,2.0,4.0,2.0,2.0,33.0,0.0,0.0,0.0,0.5,0.0,0.0,15.5,3.0,1.5,1.0
8.0,1.0,0.0,33.0,105.0,28.0,5.0,28.0,7.0,2.0,455.0,0.0,0.0,0.0,0.2,0.0,0.0,55.875,6.0,2.875,1.0
16.0,3.0,0.0,34.0,52.0,60.0,24.0,12.0,16.0,0.828571429,428.0,1.0,0.0,0.594594595,0.25,1.0,4.0,25.3125,29.0,2.8125,1.0
14.0,1.0,0.0,30.0,69.0,51.0,1.0,29.0,12.0,0.820512821,511.0,1.0,2.0,0.0,0.192307692,0.0,0.0,35.07142857,17.0,2.5,1.0
4.0,4.0,0.0,7.0,16.0,4.0,0.0,7.0,3.0,1.0,48.0,1.0,0.0,0.964285714,0.555555556,1.0,6.0,10.75,1.0,0.5,1.0
6.0,1.0,0.0,4.0,26.0,9.0,1.0,4.0,3.0,0.9,171.0,1.0,0.0,0.0,0.2,0.0,0.0,27.16666667,1.0,0.6667,1.0
28.0,2.0,0.0,31.0,106.0,216.0,2.0,29.0,20.0,0.877492877,828.0,0.692307692,3.0,0.325,0.203571429,0.0,0.0,28.10714286,17.0,3.2143,1.0
9.0,1.0,0.0,11.0,45.0,22.0,0.0,11.0,6.0,0.75,351.0,1.0,0.0,0.0,0.4,0.0,0.0,37.77777778,1.0,0.7778,1.0
3.0,1.0,0.0,5.0,7.0,1.0,1.0,4.0,3.0,0.5,40.0,1.0,2.0,0.0,0.5,0.0,0.0,11.66666667,3.0,1.0,1.0
3.0,4.0,0.0,83.0,6.0,3.0,83.0,0.0,3.0,1.5,17.0,1.0,0.0,1.0,0.777777778,0.0,0.0,4.333333333,0.0,0.0,1.0
2.0,1.0,0.0,14.0,6.0,1.0,11.0,3.0,1.0,1.977777778,106.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
17.0,3.0,0.0,11.0,39.0,52.0,2.0,9.0,17.0,0.794642857,535.0,1.0,3.0,0.578947368,0.218487395,1.0,3.0,30.05882353,21.0,2.5294,1.0
61.0,1.0,0.0,46.0,136.0,378.0,25.0,21.0,61.0,0.881666667,776.0,1.0,2.0,0.0,0.111241218,0.0,0.0,11.55737705,11.0,1.541,1.0
4.0,1.0,0.0,7.0,16.0,4.0,1.0,6.0,2.0,0.333333333,76.0,1.0,0.0,0.0,0.333333333,0.0,0.0,17.75,5.0,1.5,1.0
17.0,2.0,0.0,14.0,58.0,100.0,2.0,12.0,11.0,0.90625,444.0,1.0,2.0,0.464285714,0.3,0.0,0.0,24.64705882,12.0,2.0588,1.0
