n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
20.0,1.0,0.0,4.0,42.0,130.0,0.0,4.0,18.0,0.736842105,376.0,1.0,1.0,0.0,0.284210526,0.0,0.0,17.45,3.0,1.15,-1.0
16.0,3.0,0.0,13.0,48.0,58.0,1.0,13.0,12.0,0.786666667,485.0,1.0,2.0,0.711538462,0.25,2.0,2.0,28.6875,4.0,1.5,-1.0
2.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.875,0.75,1.0,1.0,9.0,1.0,0.5,-1.0
20.0,1.0,2.0,11.0,45.0,112.0,7.0,4.0,16.0,0.684210526,543.0,0.857142857,0.0,0.0,0.316666667,0.0,0.0,25.8,11.0,3.0,-1.0
4.0,1.0,0.0,4.0,13.0,0.0,1.0,3.0,4.0,0.666666667,60.0,1.0,1.0,0.0,0.75,0.0,0.0,13.25,1.0,0.75,-1.0
19.0,3.0,0.0,10.0,61.0,135.0,0.0,10.0,16.0,0.888888889,504.0,1.0,0.0,0.672727273,0.378947368,1.0,1.0,24.78947368,13.0,1.9474,-1.0
4.0,3.0,0.0,5.0,16.0,0.0,0.0,5.0,4.0,0.333333333,95.0,1.0,0.0,0.914285714,0.75,0.0,0.0,22.25,1.0,0.75,-1.0
4.0,1.0,0.0,4.0,5.0,0.0,3.0,1.0,4.0,0.333333333,24.0,1.0,0.0,0.0,0.875,0.0,0.0,4.75,1.0,0.75,-1.0
7.0,5.0,0.0,5.0,17.0,0.0,1.0,4.0,5.0,0.777777778,107.0,1.0,0.0,0.848484848,0.476190476,2.0,5.0,13.85714286,5.0,1.2857,-1.0
18.0,1.0,1.0,8.0,20.0,129.0,3.0,5.0,17.0,0.952941176,134.0,1.0,3.0,0.0,0.229166667,0.0,0.0,5.611111111,1.0,0.9444,-1.0
10.0,2.0,0.0,4.0,30.0,27.0,1.0,3.0,5.0,0.761904762,252.0,1.0,1.0,0.357142857,0.283333333,1.0,1.0,23.5,2.0,1.0,-1.0
5.0,1.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.5,39.0,1.0,0.0,0.0,0.7,0.0,0.0,6.2,1.0,0.6,-1.0
30.0,1.0,0.0,34.0,111.0,363.0,14.0,22.0,22.0,0.845735027,1004.0,0.789473684,6.0,0.0,0.108374384,0.0,0.0,31.83333333,11.0,1.9333,1.0
22.0,3.0,0.0,12.0,68.0,133.0,7.0,6.0,16.0,0.571428571,677.0,1.0,0.0,0.588235294,0.266233766,2.0,3.0,29.59090909,9.0,2.9545,1.0
11.0,1.0,0.0,8.0,27.0,55.0,2.0,7.0,9.0,1.1,218.0,0.5,0.0,0.0,0.284090909,0.0,0.0,18.63636364,8.0,1.9091,1.0
21.0,1.0,8.0,23.0,98.0,112.0,8.0,15.0,4.0,0.730434783,951.0,1.0,9.0,0.0,0.242857143,0.0,0.0,43.19047619,30.0,4.0476,1.0
13.0,5.0,0.0,7.0,39.0,0.0,1.0,6.0,7.0,0.712962963,424.0,1.0,0.0,0.717948718,0.292307692,2.0,5.0,30.92307692,9.0,1.4615,1.0
85.0,3.0,0.0,35.0,227.0,2766.0,7.0,35.0,78.0,0.944444444,2412.0,0.96969697,10.0,0.308333333,0.136904762,3.0,3.0,26.98823529,13.0,1.6706,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,1.0,0.0,6.0,36.0,58.0,1.0,5.0,13.0,0.633333333,366.0,1.0,0.0,0.0,0.2421875,0.0,0.0,21.5,5.0,1.75,1.0
50.0,3.0,2.0,55.0,123.0,919.0,25.0,30.0,47.0,0.78425656,918.0,1.0,1.0,0.384615385,0.064444444,2.0,5.0,17.22,6.0,1.88,1.0
