n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
1.0,7.0,2.0,0.0,0.0,12.0,4.0,0.36,6.0,2.0,3.0,0.75,17.0,4.0,1.0,11.0,1.0,16.45,14.3,3363.72,0.08,52.0,0.07,186.87,235.23,1.0,3.0,6.0,15.0,0.31,22.0,30.0,10.0,13.0,13.0,0.0,11.0,-1.0
48.0,5.0,5.0,0.0,21.0,8.0,3.0,0.09,4.0,2.0,1.0,0.33,21.0,1.0,0.0,32.0,3.0,93.12,15.4,22083.6,0.48,239.0,0.06,1226.87,1434.0,0.33,2.0,4.0,20.0,0.03,110.0,129.0,50.0,14.0,102.0,39.62,32.0,-1.0
8.0,11.0,6.0,0.0,11.0,18.0,6.0,0.15,8.0,2.25,4.0,0.67,24.0,3.0,0.4,39.0,1.0,49.03,15.89,12381.56,0.26,133.0,0.06,687.86,779.11,0.5,5.0,9.0,20.0,0.1,56.0,77.0,37.0,21.0,59.0,22.0,39.0,-1.0
11.0,13.0,7.0,1.0,0.0,20.0,7.0,0.23,8.0,2.5,5.0,0.71,27.0,5.0,0.67,29.0,0.0,50.36,13.68,9420.58,0.23,124.0,0.07,523.37,688.77,0.71,6.0,10.0,22.0,0.17,53.0,71.0,31.0,16.0,42.0,3.33,30.0,-1.0
11.0,11.0,1.0,1.0,27.0,20.0,6.0,0.14,10.0,2.0,3.0,0.5,22.0,1.0,0.0,43.0,1.0,47.47,22.17,23323.93,0.35,182.0,0.05,1295.77,1052.21,0.17,5.0,10.0,18.0,0.07,84.0,98.0,36.0,19.0,83.0,39.44,44.0,-1.0
15.0,21.0,2.0,15.0,12.0,38.0,11.0,0.14,18.0,2.11,3.0,0.27,48.0,5.0,0.4,62.0,0.0,44.17,19.55,16883.11,0.29,153.0,0.05,937.95,863.51,0.45,10.0,19.0,39.0,0.1,54.0,99.0,29.0,21.0,105.0,30.34,77.0,-1.0
1.0,5.0,2.0,0.0,1.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,12.0,1.0,0.0,13.0,1.0,19.11,10.5,2107.08,0.07,45.0,0.1,117.06,200.67,0.33,2.0,4.0,11.0,0.19,21.0,24.0,11.0,11.0,16.0,7.14,13.0,-1.0
27.0,39.0,7.0,2.0,35.0,62.0,20.0,0.22,24.0,2.58,10.0,0.5,66.0,12.0,0.58,87.0,2.0,92.24,23.83,52396.16,0.73,337.0,0.04,2910.9,2198.44,0.6,19.0,33.0,48.0,0.13,143.0,194.0,69.0,23.0,152.0,29.84,89.0,-1.0
4.0,3.0,0.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,7.0,1.0,0.0,9.0,1.0,17.4,11.5,2301.8,0.07,48.0,0.09,127.88,200.16,0.5,1.0,2.0,7.0,0.14,23.0,25.0,9.0,9.0,14.0,0.0,9.0,-1.0
37.0,48.0,0.0,1.0,48.0,80.0,27.0,0.23,40.0,2.0,1.0,0.04,93.0,13.0,0.46,116.0,4.0,111.77,28.44,90416.52,1.06,485.0,0.04,5023.14,3178.98,0.48,20.0,40.0,68.0,0.13,157.0,328.0,69.0,25.0,203.0,29.7,117.0,-1.0
0.0,13.0,1.0,0.0,1.0,28.0,7.0,0.64,12.0,2.33,3.0,0.43,25.0,1.0,0.0,11.0,1.0,11.3,26.81,8126.06,0.1,69.0,0.04,451.45,303.07,0.14,8.0,14.0,20.0,0.54,33.0,36.0,8.0,13.0,13.0,8.33,11.0,-1.0
1.0,35.0,6.0,0.0,0.0,52.0,18.0,0.69,18.0,2.89,6.0,0.33,58.0,13.0,0.71,26.0,0.0,37.29,35.81,47834.26,0.45,228.0,0.03,2657.46,1335.62,0.72,17.0,26.0,42.0,0.64,109.0,119.0,35.0,23.0,28.0,0.0,26.0,-1.0
0.0,3.0,1.0,1.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,6.0,0.0,15.09,5.83,513.33,0.03,22.0,0.17,28.52,88.0,0.5,1.0,2.0,7.0,0.25,7.0,15.0,6.0,10.0,8.0,14.29,7.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,10.0,1.0,0.0,7.0,0.0,6.02,18.33,2024.24,0.04,29.0,0.05,112.46,110.41,0.33,2.0,4.0,9.0,0.33,10.0,19.0,3.0,11.0,9.0,0.0,7.0,-1.0
2.0,11.0,0.0,0.0,0.0,18.0,6.0,0.86,8.0,2.25,1.0,0.17,18.0,5.0,0.8,7.0,0.0,9.45,16.5,2574.0,0.05,39.0,0.06,143.0,156.0,0.83,5.0,9.0,14.0,0.6,11.0,28.0,4.0,12.0,10.0,0.0,7.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,5.0,1.0,0.0,7.0,1.0,14.51,4.2,255.97,0.02,17.0,0.24,14.22,60.94,0.5,1.0,2.0,5.0,0.22,6.0,11.0,5.0,7.0,9.0,0.0,7.0,-1.0
4.0,11.0,2.0,0.0,0.0,18.0,6.0,0.32,8.0,2.25,2.0,0.33,21.0,3.0,0.4,19.0,0.0,17.53,23.33,9541.89,0.14,87.0,0.04,530.11,408.94,0.5,5.0,9.0,17.0,0.25,40.0,47.0,12.0,14.0,24.0,0.0,19.0,-1.0
3.0,7.0,0.0,0.0,0.0,10.0,4.0,0.4,4.0,2.5,1.0,0.25,12.0,3.0,0.67,10.0,1.0,10.84,13.71,2039.01,0.05,35.0,0.07,113.28,148.68,0.75,3.0,5.0,10.0,0.29,16.0,19.0,7.0,12.0,14.0,0.0,10.0,-1.0
9.0,5.0,2.0,0.0,0.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,10.0,1.0,0.0,17.0,0.0,32.4,9.72,3062.5,0.11,63.0,0.1,170.14,315.0,0.33,2.0,4.0,9.0,0.11,25.0,38.0,18.0,14.0,27.0,0.0,17.0,-1.0
4.0,3.0,0.0,1.0,3.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,18.85,8.89,1489.65,0.06,41.0,0.11,82.76,167.59,0.5,1.0,2.0,6.0,0.11,20.0,21.0,9.0,8.0,18.0,30.77,10.0,-1.0
1.0,5.0,5.0,1.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,15.0,1.0,0.0,21.0,0.0,41.65,8.64,3111.43,0.12,72.0,0.12,172.86,360.0,0.33,2.0,4.0,14.0,0.13,33.0,39.0,21.0,11.0,24.0,4.55,22.0,-1.0
23.0,13.0,7.0,2.0,25.0,22.0,7.0,0.2,10.0,2.2,6.0,0.86,31.0,3.0,0.33,33.0,1.0,34.18,27.98,26767.81,0.32,167.0,0.04,1487.1,956.56,0.43,6.0,11.0,26.0,0.08,73.0,94.0,30.0,23.0,84.0,45.0,35.0,-1.0
16.0,15.0,9.0,4.0,2.0,12.0,9.0,0.23,4.0,3.0,7.0,0.78,33.0,5.0,0.5,36.0,0.0,41.98,23.21,22625.5,0.32,165.0,0.04,1256.97,974.64,0.56,4.0,6.0,26.0,0.15,65.0,100.0,35.0,25.0,59.0,14.29,40.0,-1.0
1.0,11.0,2.0,0.0,0.0,18.0,6.0,0.5,8.0,2.25,2.0,0.33,21.0,6.0,1.0,12.0,0.0,12.67,21.85,6050.37,0.09,57.0,0.05,336.13,276.9,1.0,5.0,9.0,17.0,0.43,23.0,34.0,10.0,19.0,14.0,0.0,12.0,-1.0
9.0,5.0,2.0,0.0,1.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,10.0,1.0,0.0,15.0,1.0,25.82,11.67,3513.94,0.1,62.0,0.09,195.22,301.19,0.33,2.0,4.0,9.0,0.12,25.0,37.0,15.0,14.0,26.0,6.25,15.0,-1.0
1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,8.0,1.0,0.0,5.0,0.0,11.2,7.5,630.0,0.03,21.0,0.13,35.0,84.0,0.5,1.0,2.0,8.0,0.29,9.0,12.0,6.0,10.0,7.0,0.0,5.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,0.0,0.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,0.5,1.0,2.0,6.0,2.0,4.0,8.0,4.0,6.0,1.0,0.0,0.0,-1.0
22.0,19.0,9.0,0.0,19.0,32.0,10.0,0.2,14.0,2.29,7.0,0.7,42.0,5.0,0.44,50.0,0.0,69.97,32.88,75642.93,0.77,351.0,0.03,4202.39,2300.66,0.5,9.0,16.0,34.0,0.11,155.0,196.0,66.0,28.0,92.0,27.54,50.0,-1.0
12.0,27.0,2.0,3.0,2.0,40.0,15.0,0.36,18.0,2.22,8.0,0.53,63.0,10.0,0.64,39.0,3.0,46.29,59.06,161452.64,0.91,446.0,0.02,8969.59,2733.66,0.67,11.0,20.0,50.0,0.26,167.0,279.0,41.0,29.0,57.0,11.36,42.0,-1.0
2.0,3.0,2.0,0.0,1.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,19.62,6.67,871.99,0.04,32.0,0.15,48.44,130.8,0.5,1.0,2.0,7.0,0.17,15.0,17.0,9.0,8.0,12.0,11.11,8.0,-1.0
2.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,4.0,0.75,11.0,0.0,7.24,21.0,3192.0,0.05,38.0,0.05,177.33,152.0,0.8,4.0,8.0,15.0,0.36,14.0,24.0,4.0,12.0,14.0,0.0,11.0,-1.0
1.0,15.0,1.0,0.0,0.0,24.0,8.0,0.73,10.0,2.4,2.0,0.25,26.0,7.0,0.86,11.0,0.0,15.48,21.0,6826.47,0.11,70.0,0.05,379.25,325.07,0.88,7.0,12.0,20.0,0.62,28.0,42.0,10.0,15.0,13.0,0.0,11.0,-1.0
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,10.0,2.0,8.79,12.0,1265.83,0.04,27.0,0.08,70.32,105.49,0.5,1.0,2.0,6.0,0.14,12.0,15.0,5.0,10.0,14.0,0.0,10.0,-1.0
1.0,7.0,1.0,1.0,0.0,12.0,4.0,0.22,6.0,2.0,2.0,0.5,15.0,3.0,0.67,17.0,0.0,18.99,16.32,5067.07,0.1,66.0,0.06,281.5,310.23,0.75,3.0,6.0,13.0,0.2,28.0,38.0,12.0,14.0,20.0,5.56,18.0,-1.0
3.0,7.0,2.0,0.0,0.0,12.0,4.0,0.31,6.0,2.0,3.0,0.75,14.0,1.0,0.0,13.0,3.0,16.66,27.3,12420.23,0.15,88.0,0.04,690.01,454.95,0.25,3.0,6.0,12.0,0.24,39.0,49.0,15.0,21.0,17.0,0.0,13.0,-1.0
20.0,12.0,3.0,0.0,4.0,14.0,7.0,0.26,6.0,2.33,4.0,0.57,22.0,1.0,0.0,27.0,5.0,23.63,21.45,10872.53,0.17,94.0,0.05,604.03,506.88,0.14,4.0,7.0,17.0,0.13,39.0,55.0,20.0,22.0,52.0,12.9,27.0,1.0
39.0,41.0,4.0,2.0,62.0,80.0,21.0,0.14,40.0,2.0,5.0,0.24,98.0,4.0,0.15,150.0,3.0,85.6,33.3,94929.66,0.95,430.0,0.03,5273.87,2850.62,0.19,20.0,40.0,79.0,0.08,187.0,243.0,73.0,26.0,254.0,29.91,152.0,1.0
9.0,13.0,3.0,3.0,1.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,30.0,4.0,0.5,28.0,3.0,42.78,14.1,8504.78,0.2,108.0,0.07,472.49,603.18,0.57,6.0,12.0,25.0,0.17,47.0,61.0,30.0,18.0,42.0,12.5,31.0,1.0
2.0,5.0,2.0,1.0,3.0,8.0,3.0,0.21,4.0,2.0,1.0,0.33,12.0,1.0,0.0,13.0,1.0,17.5,12.5,2734.06,0.07,46.0,0.08,151.89,218.72,0.33,2.0,4.0,11.0,0.15,20.0,26.0,12.0,15.0,20.0,23.53,14.0,1.0
36.0,13.0,8.0,0.0,42.0,18.0,7.0,0.06,8.0,2.25,4.0,0.57,38.0,3.0,0.33,120.0,1.0,118.33,59.93,424927.99,2.36,1002.0,0.02,23607.11,7090.97,0.43,5.0,9.0,33.0,0.03,458.0,544.0,107.0,28.0,218.0,25.93,120.0,1.0
8.0,3.0,5.0,1.0,3.0,4.0,2.0,0.07,2.0,2.0,2.0,1.0,9.0,1.0,0.0,28.0,0.0,72.35,9.93,7127.8,0.24,140.0,0.1,395.99,718.1,0.5,1.0,2.0,9.0,0.02,67.0,73.0,27.0,8.0,106.0,12.5,29.0,1.0
