n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
7.0,2.0,0.0,6.0,21.0,0.0,1.0,6.0,5.0,0.666666667,97.0,0.333333333,0.0,0.5,0.375,2.0,2.0,12.42857143,3.0,1.0,-1.0
3.0,1.0,1.0,6.0,4.0,3.0,5.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6667,-1.0
17.0,2.0,2.0,4.0,33.0,42.0,3.0,1.0,10.0,0.6953125,478.0,0.625,0.0,0.548387097,0.302083333,1.0,5.0,26.64705882,8.0,1.2941,-1.0
7.0,2.0,0.0,9.0,20.0,5.0,2.0,8.0,3.0,0.796296296,191.0,0.0,4.0,0.285714286,0.277777778,0.0,0.0,25.0,8.0,1.7143,-1.0
8.0,2.0,0.0,3.0,17.0,0.0,1.0,2.0,6.0,0.5,236.0,0.875,1.0,0.708333333,0.270833333,1.0,4.0,27.5,2.0,1.0,-1.0
6.0,1.0,1.0,7.0,7.0,15.0,4.0,4.0,0.0,2.0,9.0,0.0,0.0,0.0,0.366666667,0.0,0.0,0.5,1.0,0.8333,-1.0
1.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0
6.0,1.0,0.0,5.0,12.0,0.0,4.0,1.0,5.0,0.44,387.0,0.2,1.0,0.0,0.4,0.0,0.0,61.83333333,4.0,1.6667,-1.0
3.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,2.0,2.0,62.0,0.0,0.0,0.0,0.333333333,0.0,0.0,19.66666667,4.0,2.6667,-1.0
5.0,1.0,0.0,5.0,12.0,0.0,4.0,1.0,0.0,0.678571429,95.0,0.0,2.0,0.0,0.533333333,0.0,0.0,16.6,1.0,0.8,-1.0
3.0,1.0,0.0,4.0,7.0,3.0,2.0,2.0,3.0,2.0,28.0,0.0,0.0,0.0,0.833333333,0.0,0.0,8.333333333,2.0,1.0,-1.0
11.0,1.0,0.0,3.0,17.0,19.0,3.0,1.0,0.0,0.833333333,133.0,0.5,1.0,0.0,0.386363636,0.0,0.0,10.54545455,2.0,0.9091,-1.0
6.0,2.0,0.0,12.0,12.0,1.0,1.0,11.0,6.0,0.64,173.0,1.0,6.0,0.921568627,0.35,0.0,0.0,26.16666667,6.0,1.5,-1.0
16.0,2.0,0.0,9.0,40.0,70.0,2.0,7.0,16.0,0.72,267.0,1.0,2.0,0.575757576,0.5,1.0,5.0,15.375,1.0,0.875,-1.0
1.0,1.0,2.0,12.0,2.0,0.0,12.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-1.0
6.0,1.0,5.0,5.0,18.0,5.0,5.0,0.0,1.0,0.6,88.0,0.5,0.0,0.0,0.7,0.0,0.0,13.33333333,1.0,0.5,-1.0
4.0,2.0,0.0,4.0,5.0,0.0,1.0,3.0,3.0,0.666666667,65.0,0.666666667,1.0,0.777777778,0.476190476,0.0,0.0,14.5,4.0,2.0,-1.0
5.0,1.0,1.0,9.0,6.0,10.0,6.0,4.0,0.0,2.0,8.0,0.0,0.0,0.0,0.466666667,0.0,0.0,0.6,1.0,0.8,-1.0
20.0,2.0,0.0,23.0,47.0,0.0,10.0,16.0,7.0,0.785087719,1605.0,0.291666667,11.0,0.181818182,0.157894737,0.0,0.0,78.05,12.0,3.75,-1.0
3.0,3.0,0.0,4.0,7.0,3.0,0.0,4.0,3.0,2.0,20.0,0.0,0.0,0.777777778,0.555555556,2.0,3.0,5.666666667,1.0,0.6667,-1.0
5.0,1.0,2.0,11.0,6.0,10.0,8.0,4.0,2.0,2.0,8.0,0.0,0.0,0.0,0.466666667,0.0,0.0,0.6,1.0,0.8,-1.0
5.0,2.0,0.0,3.0,19.0,2.0,0.0,3.0,5.0,0.7,188.0,0.8,0.0,0.625,0.428571429,0.0,0.0,35.6,18.0,4.0,-1.0
27.0,1.0,0.0,1.0,44.0,13.0,1.0,0.0,13.0,0.600961538,1158.0,1.0,0.0,0.0,0.25308642,0.0,0.0,41.59259259,26.0,5.6667,-1.0
2.0,1.0,0.0,5.0,5.0,0.0,1.0,5.0,2.0,1.166666667,31.0,0.0,4.0,0.0,0.666666667,0.0,0.0,11.5,1.0,0.5,-1.0
3.0,2.0,0.0,4.0,7.0,0.0,2.0,3.0,3.0,0.75,36.0,0.0,1.0,0.666666667,0.6,0.0,0.0,9.666666667,1.0,0.6667,-1.0
8.0,1.0,2.0,9.0,9.0,28.0,5.0,5.0,0.0,1.0,16.0,0.0,1.0,0.0,0.267857143,0.0,0.0,0.875,1.0,0.875,-1.0
3.0,1.0,0.0,3.0,7.0,0.0,2.0,1.0,3.0,0.142857143,125.0,0.142857143,1.0,0.0,0.555555556,0.0,0.0,38.33333333,3.0,1.6667,-1.0
1.0,1.0,0.0,19.0,1.0,0.0,18.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
9.0,1.0,0.0,9.0,51.0,14.0,3.0,6.0,5.0,0.703125,414.0,0.75,2.0,0.0,0.303571429,0.0,0.0,44.11111111,4.0,1.0,-1.0
10.0,3.0,0.0,3.0,23.0,0.0,1.0,2.0,8.0,0.75,143.0,0.5,0.0,0.538461538,0.288888889,2.0,2.0,12.9,2.0,0.7,-1.0
14.0,1.0,0.0,2.0,25.0,3.0,1.0,1.0,13.0,0.602564103,237.0,0.0,0.0,0.0,0.404761905,0.0,0.0,15.5,1.0,0.9286,-1.0
4.0,1.0,0.0,5.0,10.0,4.0,5.0,0.0,0.0,1.243589744,298.0,0.0,0.0,0.0,0.444444444,0.0,0.0,67.0,4.0,1.75,-1.0
13.0,2.0,0.0,8.0,22.0,38.0,5.0,3.0,10.0,0.658333333,447.0,0.0,1.0,0.607142857,0.214285714,1.0,4.0,32.61538462,8.0,2.3846,-1.0
2.0,1.0,2.0,7.0,16.0,0.0,2.0,5.0,1.0,0.0,66.0,1.0,1.0,0.0,0.666666667,0.0,0.0,31.5,1.0,0.5,-1.0
7.0,1.0,0.0,1.0,10.0,21.0,1.0,0.0,7.0,2.0,155.0,0.0,0.0,0.0,0.321428571,0.0,0.0,21.14285714,4.0,2.5714,-1.0
10.0,1.0,0.0,7.0,18.0,0.0,6.0,2.0,10.0,0.333333333,104.0,1.0,2.0,0.0,0.375,1.0,1.0,9.2,4.0,1.4,-1.0
7.0,2.0,0.0,6.0,21.0,0.0,1.0,6.0,5.0,0.666666667,90.0,0.666666667,0.0,0.5,0.375,2.0,2.0,11.42857143,3.0,1.0,-1.0
2.0,1.0,0.0,6.0,22.0,1.0,0.0,6.0,2.0,2.0,172.0,0.0,0.0,0.0,0.5,0.0,0.0,85.0,1.0,0.5,-1.0
8.0,2.0,0.0,3.0,15.0,0.0,1.0,2.0,0.0,0.571428571,158.0,1.0,0.0,0.5625,0.425,1.0,3.0,17.875,1.0,0.875,-1.0
1.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0
5.0,1.0,3.0,13.0,6.0,10.0,10.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,1.0,0.8,-1.0
13.0,2.0,0.0,13.0,25.0,46.0,3.0,11.0,3.0,0.833333333,364.0,0.0,5.0,0.352941176,0.196969697,0.0,0.0,26.30769231,14.0,2.4615,-1.0
5.0,1.0,1.0,8.0,6.0,10.0,6.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.466666667,0.0,0.0,0.6,1.0,0.8,-1.0
3.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.666666667,0.0,0.0,1.0,1.0,0.6667,-1.0
5.0,1.0,1.0,7.0,6.0,10.0,5.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,1.0,0.8,-1.0
10.0,2.0,1.0,2.0,12.0,17.0,1.0,1.0,8.0,0.555555556,185.0,0.75,0.0,0.653846154,0.36,1.0,5.0,17.1,1.0,0.9,-1.0
7.0,1.0,4.0,12.0,8.0,17.0,11.0,1.0,5.0,0.833333333,28.0,1.0,0.0,0.0,0.380952381,0.0,0.0,2.714285714,1.0,0.7143,-1.0
3.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
8.0,1.0,1.0,4.0,15.0,0.0,3.0,1.0,7.0,0.571428571,133.0,1.0,0.0,0.0,0.35,0.0,0.0,15.25,4.0,1.75,-1.0
4.0,2.0,0.0,6.0,7.0,0.0,1.0,5.0,3.0,0.458333333,123.0,1.0,1.0,0.625,0.458333333,0.0,0.0,27.75,5.0,2.75,-1.0
9.0,2.0,0.0,13.0,46.0,32.0,2.0,12.0,3.0,0.90625,409.0,0.5,1.0,0.416666667,0.25,0.0,0.0,44.0,1.0,0.7778,-1.0
6.0,1.0,3.0,8.0,7.0,15.0,6.0,2.0,6.0,2.0,12.0,0.0,0.0,0.0,0.444444444,1.0,1.0,1.0,1.0,0.8333,-1.0
9.0,2.0,2.0,7.0,14.0,8.0,5.0,2.0,6.0,0.5,103.0,1.0,2.0,0.384615385,0.407407407,1.0,2.0,10.22222222,2.0,1.0,-1.0
2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.923076923,0.666666667,1.0,1.0,3.5,1.0,0.5,-1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,1.0,0.0,25.0,4.0,6.0,24.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,-1.0
5.0,2.0,0.0,3.0,19.0,0.0,1.0,2.0,5.0,0.375,100.0,0.0,0.0,0.5,0.466666667,1.0,2.0,18.6,1.0,0.8,-1.0
3.0,1.0,0.0,5.0,7.0,0.0,4.0,1.0,3.0,0.357142857,106.0,0.142857143,1.0,0.0,0.666666667,0.0,0.0,32.0,2.0,1.0,-1.0
8.0,1.0,0.0,1.0,15.0,4.0,0.0,1.0,6.0,0.547619048,240.0,0.5,1.0,0.0,0.30952381,0.0,0.0,28.25,8.0,2.75,-1.0
3.0,1.0,1.0,5.0,4.0,3.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6667,-1.0
5.0,1.0,0.0,4.0,6.0,0.0,3.0,1.0,5.0,0.666666667,35.0,1.0,1.0,0.0,0.45,0.0,0.0,5.4,1.0,0.6,-1.0
1.0,4.0,0.0,8.0,2.0,0.0,8.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0
4.0,4.0,0.0,1.0,8.0,6.0,1.0,0.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,-1.0
5.0,2.0,0.0,10.0,7.0,10.0,3.0,8.0,3.0,1.0,28.0,0.0,2.0,0.5,0.4,0.0,0.0,4.2,1.0,0.8,-1.0
2.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,33.0,1.0,0.0,0.0,0.666666667,0.0,0.0,14.5,3.0,1.5,-1.0
5.0,2.0,0.0,6.0,25.0,0.0,3.0,3.0,0.0,0.375,378.0,0.0,1.0,0.75,0.5,1.0,3.0,74.2,26.0,6.6,-1.0
8.0,2.0,0.0,2.0,19.0,0.0,1.0,1.0,8.0,0.428571429,65.0,0.0,1.0,0.708333333,0.3,1.0,4.0,6.875,1.0,0.875,-1.0
3.0,2.0,0.0,4.0,6.0,0.0,2.0,3.0,3.0,0.333333333,44.0,0.0,3.0,0.5,0.466666667,0.0,0.0,12.66666667,3.0,1.3333,-1.0
8.0,1.0,0.0,4.0,19.0,2.0,1.0,3.0,6.0,0.178571429,116.0,1.0,2.0,0.0,0.34375,0.0,0.0,13.0,2.0,1.0,-1.0
16.0,2.0,0.0,11.0,33.0,26.0,9.0,2.0,11.0,0.688888889,332.0,0.666666667,1.0,0.566666667,0.175,1.0,5.0,19.1875,2.0,0.9375,-1.0
7.0,2.0,0.0,3.0,10.0,21.0,3.0,1.0,7.0,2.0,54.0,0.0,0.0,0.714285714,0.5,1.0,2.0,6.714285714,1.0,0.8571,-1.0
5.0,1.0,0.0,3.0,14.0,4.0,2.0,1.0,4.0,0.583333333,145.0,0.666666667,1.0,0.0,0.5,0.0,0.0,27.4,7.0,2.6,-1.0
6.0,2.0,0.0,8.0,8.0,15.0,2.0,8.0,1.0,1.0,30.0,0.0,2.0,0.444444444,0.333333333,0.0,0.0,3.666666667,1.0,0.8333,-1.0
3.0,2.0,0.0,5.0,6.0,3.0,1.0,4.0,3.0,2.0,18.0,0.0,0.0,0.5,0.666666667,0.0,0.0,5.0,1.0,0.6667,-1.0
13.0,1.0,0.0,4.0,22.0,32.0,3.0,1.0,10.0,0.783333333,135.0,0.8,1.0,0.0,0.269230769,1.0,1.0,9.0,7.0,1.3846,-1.0
5.0,2.0,0.0,2.0,8.0,8.0,2.0,0.0,3.0,0.5,90.0,0.0,0.0,0.714285714,0.45,1.0,2.0,16.4,3.0,1.2,-1.0
2.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,2.0,2.0,37.0,0.0,0.0,0.0,0.75,0.0,0.0,17.5,3.0,1.5,-1.0
5.0,1.0,0.0,2.0,10.0,0.0,1.0,2.0,4.0,0.375,60.0,1.0,1.0,0.0,0.6,0.0,0.0,10.6,2.0,1.2,-1.0
18.0,1.0,0.0,30.0,39.0,0.0,28.0,3.0,17.0,0.81372549,432.0,0.833333333,2.0,0.0,0.426470588,0.0,0.0,22.66666667,5.0,2.4444,-1.0
8.0,2.0,2.0,3.0,15.0,8.0,2.0,2.0,7.0,0.285714286,48.0,0.0,0.0,0.5,0.5,1.0,1.0,4.875,1.0,0.75,-1.0
2.0,2.0,2.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,0.0,0.0,0.666666667,0.75,0.0,0.0,1.5,1.0,0.5,-1.0
5.0,1.0,0.0,10.0,16.0,0.0,1.0,9.0,2.0,0.75,238.0,0.142857143,6.0,0.0,0.416666667,0.0,0.0,43.8,1.0,0.6,-1.0
5.0,3.0,0.0,3.0,15.0,2.0,0.0,3.0,3.0,0.75,708.0,0.5,0.0,0.7,0.333333333,1.0,2.0,139.8,79.0,16.2,-1.0
4.0,1.0,0.0,16.0,6.0,6.0,15.0,3.0,3.0,1.0,15.0,0.0,2.0,0.0,0.833333333,0.0,0.0,2.25,1.0,0.75,-1.0
2.0,3.0,0.0,3.0,5.0,0.0,2.0,2.0,1.0,1.0,33.0,1.0,0.0,0.923076923,0.5,1.0,4.0,14.5,1.0,0.5,-1.0
7.0,1.0,2.0,5.0,9.0,21.0,5.0,1.0,6.0,2.0,18.0,0.0,0.0,0.0,0.476190476,0.0,0.0,1.571428571,1.0,0.8571,-1.0
4.0,3.0,0.0,4.0,14.0,4.0,1.0,3.0,2.0,0.833333333,74.0,0.0,0.0,0.777777778,0.416666667,1.0,2.0,17.0,1.0,0.5,-1.0
9.0,2.0,0.0,12.0,21.0,24.0,2.0,12.0,5.0,0.916666667,167.0,0.0,6.0,0.363636364,0.270833333,0.0,0.0,16.55555556,6.0,2.0,-1.0
2.0,1.0,0.0,8.0,2.0,1.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,2.0,0.0,4.0,10.0,0.0,2.0,2.0,0.0,0.484848485,182.0,1.0,2.0,0.625,0.625,1.0,1.0,41.75,2.0,1.25,-1.0
13.0,2.0,0.0,11.0,39.0,0.0,4.0,7.0,4.0,0.761111111,394.0,0.533333333,6.0,0.294117647,0.211538462,1.0,2.0,28.15384615,1.0,0.9231,-1.0
14.0,1.0,0.0,4.0,22.0,0.0,3.0,1.0,14.0,0.230769231,227.0,1.0,0.0,0.0,0.428571429,1.0,1.0,15.0,6.0,1.5,-1.0
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
7.0,2.0,0.0,9.0,19.0,0.0,2.0,9.0,5.0,0.694444444,146.0,0.0,4.0,0.444444444,0.277777778,0.0,0.0,19.0,3.0,1.0,-1.0
6.0,1.0,1.0,5.0,7.0,15.0,3.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.416666667,0.0,0.0,0.5,1.0,0.8333,-1.0
7.0,1.0,1.0,7.0,8.0,21.0,4.0,4.0,0.0,1.0,15.0,0.0,1.0,0.0,0.342857143,0.0,0.0,1.0,1.0,0.8571,-1.0
8.0,1.0,0.0,30.0,8.0,28.0,28.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,2.0,0.0,14.0,2.0,0.0,11.0,3.0,0.0,2.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,-1.0
13.0,1.0,0.0,8.0,36.0,58.0,1.0,7.0,13.0,0.791666667,191.0,1.0,2.0,0.0,0.201923077,0.0,0.0,13.38461538,1.0,0.9231,-1.0
5.0,2.0,0.0,2.0,12.0,0.0,1.0,1.0,5.0,0.125,82.0,0.5,0.0,0.5,0.466666667,1.0,2.0,15.0,1.0,0.8,-1.0
14.0,3.0,0.0,13.0,24.0,69.0,0.0,13.0,12.0,0.963369963,723.0,0.571428571,0.0,0.454545455,0.205128205,0.0,0.0,49.14285714,1.0,0.8571,-1.0
10.0,2.0,0.0,24.0,37.0,7.0,9.0,18.0,4.0,0.759259259,276.0,0.0,8.0,0.333333333,0.188888889,0.0,0.0,25.4,4.0,1.4,-1.0
7.0,2.0,0.0,3.0,32.0,1.0,1.0,2.0,6.0,0.583333333,346.0,1.0,0.0,0.444444444,0.444444444,1.0,2.0,47.57142857,2.0,0.8571,-1.0
5.0,2.0,0.0,2.0,6.0,10.0,1.0,1.0,4.0,2.0,15.0,0.0,0.0,0.5,1.0,1.0,2.0,2.0,1.0,0.8,-1.0
5.0,2.0,0.0,4.0,7.0,6.0,1.0,3.0,4.0,0.75,24.0,1.0,2.0,0.571428571,0.625,0.0,0.0,3.4,1.0,0.6,-1.0
4.0,3.0,0.0,3.0,12.0,2.0,0.0,3.0,2.0,0.75,79.0,0.0,0.0,0.777777778,0.4,1.0,2.0,17.75,1.0,0.5,-1.0
5.0,2.0,0.0,7.0,17.0,0.0,2.0,7.0,5.0,0.0,71.0,1.0,1.0,0.333333333,0.533333333,1.0,1.0,13.0,1.0,0.8,-1.0
1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,-1.0
4.0,4.0,0.0,3.0,7.0,6.0,2.0,2.0,1.0,2.0,26.0,0.0,0.0,0.98125,0.5,2.0,3.0,5.5,3.0,1.25,-1.0
3.0,2.0,0.0,5.0,9.0,3.0,2.0,3.0,0.0,2.0,47.0,0.0,0.0,0.857142857,0.555555556,1.0,3.0,14.66666667,4.0,1.6667,-1.0
14.0,3.0,0.0,7.0,32.0,0.0,1.0,7.0,12.0,0.423076923,224.0,1.0,2.0,0.566666667,0.214285714,2.0,2.0,14.85714286,6.0,1.2857,1.0
6.0,2.0,17.0,40.0,10.0,13.0,36.0,4.0,4.0,0.8,44.0,1.0,1.0,0.375,0.458333333,0.0,0.0,6.166666667,1.0,0.8333,1.0
55.0,2.0,1.0,12.0,69.0,0.0,9.0,4.0,54.0,0.240740741,1531.0,1.0,0.0,0.018867925,0.287878788,1.0,1.0,26.8,8.0,1.9455,1.0
4.0,2.0,0.0,4.0,9.0,0.0,2.0,3.0,3.0,0.833333333,31.0,0.5,0.0,0.25,0.416666667,0.0,0.0,6.25,1.0,0.75,1.0
25.0,1.0,0.0,19.0,77.0,170.0,3.0,17.0,0.0,0.810897436,1041.0,0.846153846,5.0,0.0,0.208333333,0.0,0.0,40.12,5.0,1.2,1.0
6.0,2.0,0.0,9.0,28.0,0.0,1.0,8.0,6.0,0.0,149.0,1.0,1.0,0.705882353,0.333333333,2.0,3.0,23.66666667,4.0,1.5,1.0
18.0,1.0,7.0,40.0,22.0,147.0,40.0,0.0,17.0,0.921568627,314.0,1.0,0.0,0.0,0.25,0.0,0.0,16.27777778,1.0,0.9444,1.0
2.0,2.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.875,0.0,0.0,6.5,0.0,0.0,1.0
15.0,2.0,0.0,10.0,43.0,0.0,4.0,7.0,11.0,0.614285714,382.0,1.0,0.0,0.461538462,0.191666667,2.0,3.0,24.13333333,9.0,2.1333,1.0
8.0,1.0,0.0,2.0,27.0,18.0,1.0,1.0,6.0,0.428571429,567.0,1.0,0.0,0.0,0.314285714,0.0,0.0,68.875,8.0,2.5,1.0
4.0,1.0,0.0,15.0,36.0,4.0,0.0,15.0,2.0,0.333333333,356.0,1.0,1.0,0.0,0.5,0.0,0.0,87.75,1.0,0.75,1.0
5.0,1.0,5.0,10.0,6.0,4.0,9.0,1.0,5.0,0.5,19.0,1.0,0.0,0.0,0.8,0.0,0.0,2.6,1.0,0.8,1.0
7.0,2.0,0.0,12.0,15.0,11.0,4.0,12.0,5.0,0.766666667,84.0,0.4,5.0,0.705882353,0.6,0.0,0.0,10.28571429,1.0,0.7143,1.0
14.0,3.0,0.0,7.0,31.0,0.0,1.0,7.0,12.0,0.461538462,182.0,1.0,1.0,0.566666667,0.196428571,2.0,2.0,11.85714286,6.0,1.2857,1.0
7.0,1.0,1.0,6.0,9.0,21.0,2.0,5.0,1.0,2.0,15.0,0.0,0.0,0.0,0.428571429,0.0,0.0,1.142857143,1.0,0.8571,1.0
9.0,2.0,0.0,8.0,38.0,0.0,1.0,7.0,9.0,0.083333333,695.0,1.0,0.0,0.222222222,0.314814815,2.0,2.0,75.55555556,14.0,3.2222,1.0
14.0,1.0,0.0,12.0,22.0,61.0,11.0,1.0,13.0,0.692307692,175.0,0.0,3.0,0.0,0.320512821,0.0,0.0,11.28571429,3.0,0.7143,1.0
3.0,4.0,0.0,6.0,6.0,3.0,3.0,5.0,0.0,2.0,22.0,0.0,0.0,0.992366412,0.571428571,1.0,2.0,6.333333333,1.0,0.3333,1.0
14.0,1.0,1.0,23.0,29.0,67.0,10.0,22.0,12.0,0.897435897,199.0,0.333333333,12.0,0.0,0.403846154,0.0,0.0,12.35714286,1.0,0.8571,1.0
7.0,3.0,0.0,7.0,21.0,9.0,2.0,6.0,6.0,0.777777778,120.0,0.333333333,1.0,0.705882353,0.333333333,2.0,3.0,15.71428571,6.0,1.7143,1.0
16.0,1.0,0.0,3.0,24.0,0.0,2.0,2.0,12.0,0.383333333,361.0,1.0,2.0,0.0,0.328125,0.0,0.0,21.3125,7.0,1.75,1.0
6.0,1.0,5.0,19.0,19.0,13.0,18.0,1.0,5.0,1.0,119.0,0.333333333,0.0,0.0,0.6,0.0,0.0,18.33333333,1.0,0.6667,1.0
38.0,4.0,0.0,30.0,97.0,553.0,22.0,10.0,28.0,0.93799682,729.0,0.411764706,1.0,0.686956522,0.162162162,1.0,2.0,17.73684211,6.0,1.2895,1.0
5.0,4.0,0.0,8.0,20.0,0.0,2.0,6.0,0.0,0.625,389.0,1.0,2.0,0.833333333,0.325,1.0,1.0,76.0,5.0,2.0,1.0
20.0,2.0,0.0,22.0,62.0,172.0,2.0,21.0,5.0,0.855263158,438.0,0.75,3.0,0.4,0.245614035,1.0,4.0,20.7,7.0,1.25,1.0
3.0,1.0,1.0,14.0,4.0,0.0,13.0,1.0,3.0,0.666666667,25.0,0.333333333,1.0,0.0,0.583333333,0.0,0.0,6.333333333,1.0,0.6667,1.0
10.0,3.0,1.0,10.0,28.0,0.0,2.0,8.0,10.0,0.0,122.0,1.0,1.0,0.653846154,0.266666667,2.0,2.0,11.1,4.0,1.3,1.0
5.0,2.0,0.0,19.0,18.0,0.0,8.0,15.0,4.0,0.785714286,84.0,0.0,7.0,0.5,0.4,0.0,0.0,14.4,3.0,1.2,1.0
4.0,1.0,4.0,14.0,5.0,6.0,14.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.625,0.0,0.0,0.75,1.0,0.75,1.0
3.0,2.0,0.0,5.0,8.0,3.0,1.0,4.0,3.0,2.0,31.0,0.0,0.0,0.714285714,0.777777778,1.0,2.0,9.333333333,1.0,0.6667,1.0
7.0,1.0,0.0,8.0,15.0,1.0,6.0,2.0,5.0,1.075757576,969.0,0.363636364,0.0,0.0,0.333333333,0.0,0.0,135.8571429,14.0,7.7143,1.0
