n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,l
3.0,5.0,0.0,2.0,8.0,0.0,2.0,0.0,3.0,0.0,28.0,1.0,0.0,0.928571429,0.666666667,0.0,0.0,8.0,1.0,0.3333,-1.0
12.0,4.0,0.0,5.0,60.0,16.0,0.0,5.0,8.0,0.902097902,720.0,0.538461538,1.0,0.876404494,0.305555556,1.0,2.0,57.91666667,3.0,1.0833,-1.0
25.0,3.0,0.0,32.0,38.0,0.0,5.0,27.0,25.0,0.0,189.0,1.0,0.0,0.555555556,0.08,1.0,1.0,6.52,1.0,0.96,-1.0
20.0,2.0,5.0,20.0,25.0,0.0,5.0,18.0,18.0,0.0,122.0,1.0,0.0,0.321428571,0.102777778,0.0,0.0,5.05,1.0,0.95,-1.0
7.0,1.0,0.0,7.0,8.0,0.0,7.0,0.0,7.0,0.0,89.0,1.0,0.0,0.0,0.428571429,1.0,1.0,11.57142857,4.0,1.0,-1.0
3.0,2.0,0.0,3.0,8.0,0.0,2.0,1.0,3.0,0.0,32.0,1.0,0.0,0.75,0.555555556,0.0,0.0,9.333333333,1.0,0.6667,-1.0
4.0,3.0,0.0,5.0,10.0,2.0,0.0,5.0,4.0,0.666666667,48.0,1.0,0.0,0.925,0.5,0.0,0.0,10.5,1.0,0.75,-1.0
5.0,1.0,0.0,7.0,5.0,10.0,6.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,-1.0
5.0,3.0,0.0,8.0,41.0,0.0,0.0,8.0,5.0,0.5,230.0,1.0,0.0,0.902439024,0.4,2.0,2.0,44.4,1.0,0.8,-1.0
7.0,1.0,1.0,5.0,8.0,3.0,5.0,0.0,7.0,0.75,47.0,1.0,0.0,0.0,0.476190476,0.0,0.0,5.142857143,1.0,0.8571,-1.0
3.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,67.0,1.0,1.0,0.714285714,0.666666667,1.0,1.0,20.33333333,1.0,0.6667,-1.0
4.0,4.0,0.0,3.0,7.0,0.0,1.0,2.0,4.0,0.0,161.0,1.0,0.0,0.928571429,0.75,2.0,4.0,38.5,1.0,0.5,-1.0
3.0,2.0,1.0,7.0,40.0,3.0,2.0,5.0,1.0,2.0,237.0,0.0,0.0,0.9,0.555555556,1.0,1.0,78.0,8.0,3.0,-1.0
1.0,1.0,0.0,13.0,1.0,0.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
8.0,5.0,0.0,6.0,26.0,0.0,1.0,5.0,5.0,0.571428571,172.0,1.0,0.0,0.823529412,0.375,2.0,5.0,20.125,4.0,1.125,-1.0
30.0,3.0,0.0,51.0,102.0,301.0,40.0,13.0,24.0,0.603448276,1238.0,0.5,1.0,0.526315789,0.12183908,2.0,6.0,40.2,15.0,2.6333,-1.0
5.0,1.0,0.0,3.0,9.0,0.0,1.0,2.0,5.0,0.666666667,64.0,1.0,0.0,0.0,0.533333333,0.0,0.0,11.2,1.0,0.8,-1.0
8.0,1.0,0.0,4.0,39.0,22.0,1.0,3.0,6.0,0.785714286,377.0,0.5,0.0,0.0,0.166666667,0.0,0.0,45.875,3.0,1.25,-1.0
4.0,2.0,0.0,4.0,16.0,0.0,0.0,4.0,4.0,0.333333333,59.0,1.0,0.0,0.842105263,0.875,1.0,1.0,13.5,5.0,1.75,-1.0
11.0,2.0,0.0,12.0,15.0,13.0,9.0,4.0,11.0,0.75,97.0,1.0,3.0,0.2,0.220779221,0.0,0.0,7.272727273,1.0,0.7273,-1.0
3.0,2.0,0.0,1.0,18.0,0.0,0.0,1.0,1.0,0.96875,258.0,1.0,0.0,0.888888889,0.5,1.0,3.0,79.66666667,12.0,5.6667,-1.0
17.0,1.0,0.0,6.0,42.0,134.0,5.0,1.0,14.0,0.9375,936.0,1.0,1.0,0.0,0.208333333,0.0,0.0,54.0,47.0,6.8824,-1.0
9.0,3.0,2.0,5.0,24.0,26.0,2.0,3.0,5.0,0.6875,169.0,1.0,0.0,0.822222222,0.444444444,1.0,1.0,17.55555556,1.0,0.8889,-1.0
6.0,3.0,0.0,5.0,24.0,1.0,0.0,5.0,6.0,0.7,137.0,1.0,0.0,0.880952381,0.416666667,3.0,3.0,21.16666667,1.0,0.8333,-1.0
9.0,3.0,0.0,0.0,16.0,34.0,0.0,0.0,8.0,0.0,60.0,1.0,0.0,0.8,0.666666667,1.0,1.0,5.555555556,2.0,1.0,-1.0
4.0,3.0,0.0,3.0,17.0,4.0,0.0,3.0,3.0,1.0,99.0,1.0,0.0,0.925,0.75,1.0,1.0,23.25,2.0,1.0,-1.0
7.0,1.0,0.0,9.0,7.0,21.0,8.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
8.0,3.0,0.0,4.0,18.0,10.0,0.0,4.0,6.0,0.714285714,172.0,1.0,0.0,0.840909091,0.75,0.0,0.0,20.125,4.0,1.75,-1.0
2.0,2.0,0.0,7.0,13.0,1.0,1.0,6.0,2.0,2.0,66.0,1.0,0.0,0.958333333,1.0,0.0,0.0,31.5,1.0,0.5,-1.0
5.0,1.0,0.0,6.0,13.0,0.0,5.0,1.0,5.0,0.0,69.0,1.0,0.0,0.0,0.533333333,0.0,0.0,12.6,3.0,1.2,-1.0
3.0,4.0,0.0,4.0,21.0,3.0,0.0,4.0,1.0,1.5,144.0,1.0,0.0,0.960784314,1.0,2.0,3.0,46.66666667,9.0,3.3333,-1.0
6.0,3.0,0.0,6.0,26.0,3.0,1.0,6.0,4.0,0.4,134.0,1.0,0.0,0.880952381,0.5,0.0,0.0,21.0,2.0,1.0,-1.0
13.0,1.0,0.0,5.0,32.0,70.0,3.0,2.0,9.0,0.833333333,158.0,1.0,1.0,0.0,0.083333333,0.0,0.0,10.84615385,2.0,0.9231,-1.0
4.0,1.0,0.0,7.0,22.0,6.0,2.0,5.0,2.0,2.0,121.0,0.0,0.0,0.0,0.75,0.0,0.0,29.25,4.0,1.5,-1.0
3.0,2.0,0.0,4.0,6.0,0.0,1.0,3.0,3.0,0.0,34.0,1.0,0.0,0.818181818,0.666666667,0.0,0.0,10.0,2.0,1.0,-1.0
10.0,3.0,0.0,9.0,31.0,15.0,2.0,7.0,10.0,0.666666667,166.0,1.0,1.0,0.769230769,0.3,1.0,1.0,15.3,3.0,1.4,-1.0
11.0,3.0,0.0,11.0,38.0,0.0,0.0,11.0,11.0,0.7,250.0,1.0,1.0,0.787234043,0.454545455,1.0,1.0,21.36363636,2.0,1.4545,-1.0
3.0,3.0,2.0,6.0,6.0,1.0,5.0,1.0,3.0,0.5,25.0,1.0,0.0,0.882352941,0.833333333,1.0,1.0,7.0,3.0,1.3333,-1.0
23.0,3.0,0.0,15.0,88.0,201.0,0.0,15.0,19.0,0.847107438,541.0,1.0,1.0,0.627118644,0.144927536,2.0,2.0,22.04347826,13.0,2.1304,-1.0
10.0,5.0,0.0,6.0,30.0,0.0,1.0,5.0,6.0,0.688888889,328.0,1.0,1.0,0.777777778,0.375,2.0,5.0,30.8,12.0,2.3,-1.0
2.0,1.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,5.666666667,2.0,1.0,-1.0
28.0,4.0,5.0,23.0,45.0,348.0,6.0,23.0,28.0,0.037037037,204.0,1.0,0.0,0.564516129,0.079192547,0.0,0.0,6.25,4.0,1.2143,-1.0
33.0,2.0,0.0,6.0,44.0,322.0,2.0,4.0,5.0,0.857469512,4238.0,0.780487805,1.0,0.138888889,0.257575758,1.0,1.0,126.1818182,32.0,5.6061,-1.0
5.0,3.0,0.0,9.0,24.0,10.0,1.0,9.0,3.0,2.0,137.0,0.0,0.0,0.882352941,0.4,0.0,0.0,26.4,6.0,2.8,-1.0
41.0,3.0,2.0,17.0,105.0,700.0,2.0,15.0,32.0,0.925,988.0,0.956521739,2.0,0.480519481,0.195121951,0.0,0.0,22.53658537,10.0,1.6341,-1.0
15.0,4.0,0.0,243.0,27.0,0.0,242.0,1.0,15.0,0.392857143,157.0,1.0,1.0,0.619047619,0.322222222,1.0,3.0,9.333333333,2.0,0.6667,-1.0
35.0,1.0,0.0,6.0,73.0,353.0,4.0,2.0,34.0,0.809597523,790.0,0.789473684,0.0,0.0,0.16,1.0,1.0,21.02857143,4.0,1.2,-1.0
6.0,3.0,5.0,18.0,8.0,3.0,15.0,3.0,6.0,0.4,39.0,1.0,0.0,0.857142857,0.5,0.0,0.0,5.333333333,3.0,1.3333,-1.0
3.0,5.0,0.0,7.0,14.0,0.0,4.0,3.0,2.0,0.25,92.0,1.0,1.0,0.953488372,0.555555556,1.0,1.0,29.0,8.0,3.0,-1.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
13.0,1.0,0.0,14.0,23.0,68.0,12.0,2.0,12.0,0.697916667,357.0,1.0,0.0,0.0,0.708333333,0.0,0.0,25.84615385,44.0,4.0769,-1.0
2.0,1.0,0.0,5.0,30.0,0.0,0.0,5.0,0.0,0.0,189.0,1.0,2.0,0.0,0.6,0.0,0.0,92.0,10.0,5.0,-1.0
10.0,4.0,0.0,17.0,36.0,3.0,5.0,12.0,10.0,0.583333333,253.0,1.0,2.0,0.795454545,0.266666667,1.0,3.0,23.9,7.0,2.3,-1.0
1.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,-1.0
4.0,2.0,0.0,10.0,26.0,6.0,1.0,9.0,2.0,1.0,195.0,0.0,0.0,0.884615385,0.5,0.0,0.0,47.5,10.0,3.0,-1.0
1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,8.0,1.0,0.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,20.0,1.0,0.0,19.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
10.0,3.0,6.0,20.0,21.0,23.0,18.0,2.0,5.0,0.814814815,151.0,1.0,1.0,0.692307692,0.228571429,1.0,2.0,13.8,1.0,0.8,-1.0
1.0,1.0,0.0,8.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
10.0,3.0,0.0,6.0,44.0,21.0,1.0,6.0,7.0,0.740740741,367.0,1.0,0.0,0.804347826,0.45,0.0,0.0,35.1,2.0,1.1,-1.0
3.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,3.0,2.0,24.0,0.0,0.0,0.0,0.666666667,0.0,0.0,7.0,4.0,1.6667,-1.0
3.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1.0
6.0,3.0,0.0,6.0,18.0,5.0,0.0,6.0,5.0,0.733333333,95.0,1.0,0.0,0.880952381,0.5,0.0,0.0,14.33333333,1.0,0.8333,-1.0
2.0,4.0,0.0,5.0,15.0,1.0,0.0,5.0,1.0,2.0,67.0,0.0,0.0,0.980392157,1.0,1.0,2.0,32.5,4.0,2.0,-1.0
2.0,2.0,0.0,6.0,11.0,1.0,1.0,5.0,2.0,2.0,41.0,0.0,0.0,0.958333333,1.0,0.0,0.0,19.5,1.0,0.5,-1.0
5.0,1.0,1.0,35.0,11.0,4.0,33.0,2.0,5.0,0.25,54.0,1.0,0.0,0.0,0.533333333,0.0,0.0,9.6,1.0,0.6,-1.0
2.0,3.0,0.0,3.0,7.0,1.0,1.0,3.0,2.0,2.0,23.0,0.0,0.0,0.96969697,1.0,0.0,0.0,10.5,1.0,0.5,-1.0
4.0,4.0,0.0,11.0,19.0,2.0,0.0,11.0,4.0,0.666666667,102.0,1.0,1.0,0.931818182,0.5,0.0,0.0,24.0,4.0,2.0,-1.0
5.0,3.0,0.0,5.0,19.0,0.0,0.0,5.0,5.0,0.666666667,100.0,1.0,0.0,0.902439024,0.533333333,1.0,1.0,18.4,1.0,0.8,-1.0
3.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,3.0,0.0,32.0,1.0,0.0,0.948717949,0.666666667,0.0,0.0,9.333333333,1.0,0.6667,-1.0
8.0,5.0,0.0,11.0,30.0,0.0,5.0,6.0,8.0,0.816326531,299.0,0.428571429,0.0,0.844444444,0.35,1.0,4.0,35.5,11.0,3.125,-1.0
9.0,2.0,2.0,10.0,18.0,8.0,9.0,1.0,6.0,0.821428571,160.0,1.0,1.0,0.384615385,0.377777778,1.0,1.0,16.0,1.0,0.8889,-1.0
3.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,3.0,0.5,29.0,1.0,0.0,0.818181818,0.666666667,0.0,0.0,8.333333333,1.0,0.6667,-1.0
7.0,1.0,0.0,3.0,8.0,0.0,3.0,0.0,7.0,0.0,147.0,1.0,0.0,0.0,0.342857143,1.0,1.0,19.85714286,4.0,1.0,-1.0
24.0,1.0,0.0,23.0,24.0,276.0,3.0,20.0,24.0,2.0,24.0,0.0,0.0,0.0,0.089285714,0.0,0.0,0.0,1.0,1.0,-1.0
19.0,4.0,0.0,18.0,40.0,23.0,6.0,16.0,19.0,0.688888889,386.0,1.0,1.0,0.604651163,0.119298246,2.0,4.0,19.05263158,11.0,1.7368,-1.0
17.0,4.0,0.0,15.0,62.0,78.0,4.0,14.0,12.0,0.8125,416.0,0.8,1.0,0.719298246,0.205882353,0.0,0.0,23.17647059,16.0,2.8235,-1.0
10.0,2.0,0.0,1.0,22.0,29.0,1.0,0.0,9.0,0.311111111,117.0,1.0,0.0,0.454545455,0.333333333,1.0,1.0,10.2,1.0,0.6,-1.0
3.0,2.0,0.0,8.0,20.0,3.0,1.0,7.0,2.0,1.0,151.0,0.0,0.0,0.92,0.5,0.0,0.0,48.33333333,1.0,0.6667,-1.0
18.0,5.0,0.0,15.0,58.0,39.0,0.0,15.0,16.0,0.607843137,316.0,1.0,1.0,0.862903226,0.268518519,4.0,7.0,16.38888889,4.0,1.2222,-1.0
23.0,1.0,0.0,14.0,113.0,173.0,1.0,14.0,5.0,0.751196172,1964.0,0.894736842,0.0,0.0,0.144628099,0.0,0.0,83.56521739,50.0,4.3913,-1.0
4.0,4.0,0.0,4.0,13.0,0.0,1.0,3.0,4.0,0.0,87.0,1.0,0.0,0.928571429,0.75,2.0,4.0,20.5,1.0,0.5,-1.0
2.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,5.0,0.0,6.0,14.0,3.0,5.0,2.0,3.0,2.0,52.0,0.0,0.0,0.96875,0.555555556,1.0,1.0,16.33333333,3.0,1.6667,-1.0
36.0,3.0,1.0,19.0,106.0,272.0,4.0,15.0,26.0,0.862857143,712.0,1.0,3.0,0.513888889,0.175,0.0,0.0,18.36111111,12.0,1.3889,-1.0
8.0,5.0,0.0,9.0,29.0,0.0,1.0,8.0,5.0,0.571428571,187.0,1.0,0.0,0.823529412,0.375,2.0,5.0,22.0,4.0,1.125,-1.0
6.0,1.0,0.0,11.0,6.0,15.0,10.0,1.0,6.0,1.2,10.0,0.0,0.0,0.0,0.722222222,0.0,0.0,0.0,1.0,1.0,-1.0
8.0,1.0,0.0,1.0,42.0,24.0,1.0,0.0,7.0,0.714285714,485.0,1.0,0.0,0.0,0.346938776,0.0,0.0,59.375,11.0,4.0,-1.0
10.0,5.0,0.0,6.0,25.0,0.0,1.0,5.0,6.0,0.703703704,251.0,1.0,1.0,0.777777778,0.375,2.0,4.0,23.2,5.0,1.6,-1.0
6.0,1.0,0.0,2.0,11.0,3.0,1.0,1.0,3.0,0.6,56.0,1.0,0.0,0.0,0.666666667,0.0,0.0,8.0,1.0,0.8333,-1.0
6.0,3.0,0.0,11.0,23.0,1.0,4.0,7.0,5.0,0.8,95.0,0.666666667,2.0,0.882352941,0.6,0.0,0.0,14.33333333,3.0,1.3333,-1.0
8.0,4.0,0.0,7.0,39.0,4.0,0.0,7.0,7.0,0.714285714,277.0,1.0,0.0,0.917647059,0.46875,4.0,4.0,32.875,5.0,1.375,-1.0
28.0,3.0,0.0,18.0,94.0,220.0,2.0,18.0,18.0,0.877314815,769.0,1.0,3.0,0.587301587,0.119047619,1.0,1.0,25.89285714,22.0,2.7143,-1.0
16.0,1.0,3.0,15.0,56.0,86.0,4.0,12.0,6.0,0.8,372.0,1.0,2.0,0.0,0.226666667,0.0,0.0,22.0625,14.0,2.0,-1.0
2.0,2.0,0.0,7.0,9.0,1.0,3.0,4.0,2.0,2.0,31.0,0.0,0.0,0.923076923,0.666666667,0.0,0.0,14.5,1.0,0.5,-1.0
3.0,4.0,0.0,5.0,25.0,3.0,0.0,5.0,1.0,1.5,191.0,1.0,0.0,0.960784314,1.0,2.0,3.0,62.33333333,13.0,4.6667,-1.0
0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
4.0,3.0,0.0,6.0,17.0,0.0,2.0,4.0,4.0,0.833333333,70.0,0.5,0.0,0.909090909,0.583333333,0.0,0.0,16.0,3.0,1.5,-1.0
2.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.875,0.75,1.0,1.0,9.0,1.0,0.5,-1.0
12.0,1.0,0.0,4.0,37.0,0.0,3.0,1.0,1.0,0.766233766,340.0,1.0,0.0,0.0,0.818181818,0.0,0.0,26.16666667,3.0,1.6667,-1.0
14.0,3.0,0.0,10.0,44.0,0.0,0.0,10.0,14.0,0.730769231,199.0,1.0,1.0,0.74,0.255102041,2.0,4.0,12.92857143,2.0,1.4286,-1.0
5.0,3.0,3.0,8.0,12.0,2.0,6.0,2.0,5.0,0.625,49.0,1.0,0.0,0.902439024,0.466666667,0.0,0.0,8.4,1.0,0.8,-1.0
10.0,1.0,0.0,3.0,13.0,31.0,1.0,2.0,10.0,0.703703704,76.0,1.0,1.0,0.0,0.375,0.0,0.0,6.3,2.0,1.1,-1.0
1.0,3.0,0.0,6.0,2.0,0.0,6.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0
10.0,3.0,0.0,2.0,20.0,21.0,0.0,2.0,9.0,0.6,132.0,1.0,0.0,0.804347826,0.4,1.0,1.0,11.7,1.0,0.9,-1.0
7.0,4.0,0.0,9.0,50.0,21.0,0.0,9.0,1.0,2.0,686.0,0.0,0.0,0.930232558,0.714285714,4.0,4.0,97.0,21.0,5.4286,-1.0
11.0,2.0,0.0,6.0,26.0,0.0,4.0,2.0,11.0,0.58,181.0,1.0,0.0,0.529411765,0.409090909,0.0,0.0,15.0,1.0,0.7273,-1.0
2.0,3.0,0.0,3.0,8.0,1.0,1.0,3.0,2.0,2.0,33.0,0.0,0.0,0.96969697,1.0,0.0,0.0,15.5,1.0,0.5,-1.0
2.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1.0
13.0,5.0,0.0,11.0,34.0,68.0,5.0,7.0,12.0,0.75,199.0,1.0,0.0,0.837837838,0.292307692,2.0,8.0,14.15384615,5.0,2.1538,-1.0
14.0,3.0,0.0,8.0,34.0,65.0,0.0,8.0,14.0,0.91025641,404.0,1.0,1.0,0.74,0.595238095,1.0,2.0,27.0,2.0,1.0,-1.0
11.0,5.0,0.0,12.0,38.0,1.0,5.0,7.0,11.0,0.84,394.0,0.5,0.0,0.791666667,0.215909091,1.0,4.0,33.90909091,8.0,2.7273,-1.0
3.0,4.0,3.0,32.0,9.0,3.0,28.0,4.0,2.0,2.0,23.0,0.0,0.0,0.988636364,0.666666667,3.0,4.0,6.666666667,2.0,0.6667,-1.0
8.0,6.0,0.0,10.0,31.0,18.0,0.0,10.0,4.0,0.80952381,149.0,1.0,1.0,0.9625,0.357142857,3.0,9.0,17.25,2.0,0.875,-1.0
6.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,6.0,0.0,43.0,1.0,1.0,0.0,0.666666667,0.0,0.0,6.0,1.0,0.8333,-1.0
8.0,3.0,0.0,11.0,45.0,16.0,1.0,10.0,4.0,0.771428571,216.0,0.6,0.0,0.840909091,0.270833333,1.0,1.0,25.375,4.0,1.875,-1.0
6.0,3.0,0.0,3.0,30.0,0.0,0.0,3.0,5.0,0.6,1270.0,1.0,0.0,0.880952381,0.555555556,1.0,1.0,210.0,2.0,1.0,-1.0
4.0,2.0,0.0,4.0,13.0,0.0,1.0,3.0,4.0,0.333333333,89.0,1.0,0.0,0.75,0.5,0.0,0.0,20.75,1.0,0.75,-1.0
7.0,5.0,0.0,5.0,22.0,0.0,1.0,4.0,5.0,0.555555556,150.0,1.0,0.0,0.848484848,0.476190476,2.0,5.0,20.0,4.0,1.1429,-1.0
31.0,1.0,0.0,5.0,68.0,407.0,2.0,3.0,13.0,0.904761905,624.0,0.904761905,2.0,0.0,0.316129032,0.0,0.0,18.4516129,11.0,1.4516,-1.0
4.0,4.0,11.0,14.0,7.0,4.0,11.0,3.0,3.0,0.666666667,22.0,1.0,1.0,0.928571429,0.5,0.0,0.0,4.25,1.0,0.5,-1.0
12.0,1.0,0.0,6.0,34.0,4.0,3.0,4.0,6.0,0.651515152,367.0,1.0,0.0,0.0,0.3125,0.0,0.0,29.08333333,1.0,0.8333,-1.0
7.0,2.0,0.0,10.0,69.0,15.0,0.0,10.0,2.0,0.5,453.0,1.0,0.0,0.727272727,0.367346939,2.0,4.0,63.57142857,14.0,2.8571,-1.0
9.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,0.53125,250.0,1.0,0.0,0.5625,0.388888889,1.0,2.0,26.33333333,1.0,0.7778,-1.0
4.0,2.0,0.0,6.0,10.0,0.0,4.0,2.0,4.0,0.333333333,125.0,1.0,0.0,0.75,0.5,0.0,0.0,29.5,2.0,1.0,-1.0
6.0,2.0,0.0,1.0,12.0,0.0,1.0,0.0,6.0,0.0,62.0,1.0,0.0,0.5,0.458333333,1.0,1.0,9.0,1.0,0.8333,-1.0
3.0,2.0,0.0,4.0,6.0,0.0,1.0,3.0,3.0,0.0,30.0,1.0,0.0,0.818181818,0.666666667,0.0,0.0,8.666666667,2.0,1.0,-1.0
4.0,2.0,0.0,4.0,15.0,0.0,1.0,3.0,4.0,0.333333333,109.0,1.0,0.0,0.75,0.5,0.0,0.0,25.75,1.0,0.75,-1.0
4.0,2.0,0.0,6.0,14.0,0.0,1.0,6.0,3.0,0.0,96.0,1.0,1.0,0.916666667,0.5,1.0,3.0,22.75,5.0,1.75,-1.0
3.0,1.0,0.0,5.0,19.0,1.0,0.0,5.0,2.0,0.5,89.0,1.0,0.0,0.0,0.5,0.0,0.0,28.33333333,1.0,0.3333,-1.0
3.0,2.0,0.0,7.0,19.0,3.0,1.0,6.0,2.0,1.0,93.0,0.0,0.0,0.866666667,0.5,0.0,0.0,29.66666667,1.0,0.6667,-1.0
15.0,2.0,15.0,24.0,29.0,59.0,20.0,4.0,5.0,0.714285714,169.0,1.0,1.0,0.391304348,0.20952381,0.0,0.0,10.06666667,3.0,1.2667,-1.0
3.0,2.0,0.0,5.0,12.0,3.0,1.0,4.0,1.0,2.0,40.0,0.0,0.0,0.857142857,0.666666667,0.0,0.0,12.33333333,1.0,0.6667,-1.0
